ltable_ID,rtable_ID,Title,Developer,Publisher,Platform,Genre,ReleaseDate,lRating,rRating
a3285,b3316,Hohokum,Honeyslug|Sony Santa Monica|Honeyslug Ltd,SCEA|SCEI|Sony Computer Entertainment|SCEE|SCE Australia,PlayStation,Interactive Art|Adventure,2015-12-31,6.2,6.5
a3288,b3321,Home,Benjamin Rivers,Limited Run Games|Benjamin Rivers,PlayStation|Macintosh|PC|Mobile,Adventure|Indie,2012-06-01,6.5,6.5
a3289,b3325,Homefront: The Revolution,Deep Silver Dambuster Studios|Deep Silver Dambuster,Spike Chunsoft|Deep Silver,PlayStation|Linux|Macintosh|PC|Xbox,First-Person|Action|Shooter|3D,2016-05-17,5.7,5.9
a3290,b3324,Homefront,Kaos Studios|Digital Extremes (PC)|Digital Extremes,CyberFront|Spike Chunsoft|THQ|Spike,Other|PlayStation|PC|Xbox,First-Person|Action|Shooter|3D,2011-03-14,6.7,6.1
a3291,b3331,Homeworld 2,Relic|Relic Entertainment,Global Software Publishing (GSP)|Sierra Entertainment,PC|Macintosh,Real-Time|Real-time strategy|Strategy,2003-09-16,8.8,8.3
a3292,b3332,Homeworld: Cataclysm,Barking Dog Studios|Barking Dog,Empire Interactive|Frogster Interactive|Sierra Entertainment|Gearbox Software,PC,Real-Time|Strategy,2000-09-07,8.7,8.3
a3293,b3333,Homeworld: Deserts of Kharak,Blackbird Interactive,Gearbox Software|Gearbox Publishing,PC|Macintosh,Real-Time|Strategy|Top-Down,2016-01-20,7.8,7.1
a3294,b3334,Homeworld: Remastered Collection,Gearbox Software|Aspyr,Gearbox Software|Gearbox Publishing|Aspyr,PC|Macintosh,Real-Time|Compilation|Strategy,2015-02-25,8.5,8.5
a3295,b3330,Homeworld,Relic|Relic Entertainment,Frogster Interactive|Sierra Entertainment|Sold Out Software,PC,Strategy|Real-time tactics|Real-Time|Real-time strategy|Space simulation,1999-08-31,9.0,8.3
a3299,b3338,Horizon Zero Dawn,Guerrilla Games|Guerrilla,Sony Interactive Entertainment,PlayStation,Third-Person|Role-Playing|Adventure|Open World|Action,2017-02-28,9.1,9.0
a33,b38,2064: Read Only Memories,MidBoss,MidBoss|Limited Run Games|MidBoss LLC|Active Gaming Media Inc.,PlayStation|Nintendo|Linux|Macintosh|Other|PC|Xbox|Mobile,Adventure,2014-07-13,5.1,7.1
a330,b401,Aquapazza: Aquaplus Dream Match,Aqua Plus|Examu,Atlus|Aqua Plus|ATLUS|Taito Corporation,Other|PlayStation,Fighting|Action|2D,2013-11-19,8.5,7.3
a3314,b3340,Hot Shots Golf: World Invitational,Clap Hanz,SCEA|SCEI|Sony Computer Entertainment|SCEE|SCE Australia,PlayStation,Arcade|Sports|Golf,2013-03-19,7.4,7.7
a332,b405,Ar tonelico: Melody of Elemia,Gust,505 Games|Banpresto|NIS America|505 Game Street,PlayStation,Role-Playing|RPG,2007-02-06,8.3,8.3
a3320,b3342,Hot Wheels Turbo Racing,Stormfront Studios,Electronic Arts,Nintendo|PlayStation,Driving/Racing|Arcade|Racing,1999-08-31,8.0,6.7
a3325,b3343,Hotel Dusk: Room 215,Cing,Nintendo,Nintendo,Adventure,2007-01-22,8.5,7.8
a3327,b3345,Hotline Miami 2: Wrong Number,Dennaton|Dennaton Games|Devolver Digital,SCEI|Devolver Digital,PlayStation|Linux|Macintosh|PC|Mobile,Top-Down|Adventure|Tactical|Action|Shooter,2015-03-10,7.7,7.9
a3328,b3344,Hotline Miami,Abstraction Games|Dennaton|Dennaton Games|Devolver Digital,Devolver Digital,PlayStation|Linux|Macintosh|PC|Mobile,Action|Adventure|Shooter|Top-Down,2012-10-23,7.9,8.4
a333,b410,Arc the Lad Collection,ARC Entertainment|SCEI,SCEI|Working Designs,PlayStation,Compilation|Role-Playing|Tactical,2002-04-18,8.3,8.9
a333,b411,Arc the Lad Collection,ARC Entertainment|SCEI,SCEI|Working Designs,PlayStation,Compilation|Role-Playing|Tactical,2002-04-18,8.3,8.5
a3330,b3351,How to Survive,EKO Software,505 Games|Spike Chunsoft,PlayStation|Wii|PC|Xbox,Role-Playing|Adventure|Survival|Action|3D,2013-10-23,6.7,6.9
a3344,b3354,Hulk,Radical Entertainment,Vivendi Games|Universal Interactive|Sold Out Software|CyberFront,Nintendo|PlayStation|PC|Xbox,Beat-'Em-Up|Action|2D,2003-05-27,6.9,5.2
a3349,b3359,Hunted: The Demon's Forge,inXile Entertainment|InXile Entertainment,Bethesda Softworks|Mastertronic,PlayStation|PC|Xbox,Action|Adventure,2011-05-30,6.6,6.4
a335,b412,Arc the Lad: Twilight of the Spirits,Cattle Call,SCEA|SCEI|SCE Korea|Sony Computer Entertainment|SCEE,PlayStation,Turn-Based|Tactical|Role-Playing|Strategy,2003-06-25,8.2,7.7
a3353,b3360,Hunter: The Reckoning,High Voltage Software,Interplay Entertainment|Interplay,Nintendo|Xbox,Action|2D|Beat-'Em-Up|Hack and Slash,2002-05-21,7.8,7.0
a3354,b3361,Huntsman: The Orphanage,ShadowShifters|Shadow Shifters,ShadowShifters,PC|Macintosh,First-Person|Adventure|Action|Survival Horror|3D,2013-09-13,3.5,4.8
a3357,b3364,Hybrid Heaven,Konami Computer Entertainment Osaka,Konami,Nintendo,Action RPG|Action|Role-Playing,1999-08-31,7.1,7.2
a3358,b3366,Hydro Thunder Hurricane,Vector Unit|Vector Unit Inc.,Microsoft Game Studios,PC|Xbox,Arcade|Driving/Racing|Boat racing,2010-07-28,8.0,7.9
a3359,b3365,Hydro Thunder,Midway|Blue Shift|Eurocom Entertainment Software|Midway San Diego,Midway|Midway Games,PlayStation|Sega|Nintendo|Other|PC,Arcade|Driving/Racing|Racing,1999-09-08,7.9,7.5
a3360,b3368,Hydrophobia: Prophecy,Dark Energy Digital,Cherry Pop Games|Dark Energy Digital,PlayStation|PC,Adventure|Survival|Action|Survival Horror|3D,2011-05-09,6.5,5.8
a3361,b3367,Hydrophobia,Dark Energy Digital,Microsoft Game Studios,PC|Xbox,Adventure|Survival|Action|Survival Horror|3D,2010-09-29,7.0,5.2
a3362,b3370,Hype: The Time Quest,Ubisoft|Playmobil Interactive|Planet Interactive,Ubisoft,Nintendo|PlayStation|PC,Action|Adventure|Role-Playing,1999-10-31,8.7,5.5
a3364,b3371,Hyper Light Drifter,Heart Machine,iam8bit|Heart Machine|Playism,PlayStation|Linux|Macintosh|PC|Xbox,Real-Time|Action|Role-Playing|Top-Down,2016-03-31,6.8,8.1
a3367,b3373,Hyperdimension Neptunia,Compile Heart|Idea Factory,Idea Factory|EU: NIS America|NIS America|NA: NIS America|JP: Compile Heart,PlayStation,Role-playing|Role-Playing,2011-02-15,7.4,6.9
a3369,b3381,Hyrule Warriors,Omega Force|Koei Tecmo Games|TECMO KOEI GAMES CO.|LTD.|Team Ninja,Nintendo|Koei Tecmo|Koei Tecmo Games,Nintendo|Wii,Action|Beat-'Em-Up|3D|Hack and Slash,2014-09-26,8.0,7.8
a337,b413,Arcana Heart 3,Examu,Aksys Games|Arc System Works|Examu|PQube,Other|PlayStation,Action|2D|Fighting,2011-04-19,8.1,6.2
a3370,b3393,I Am Alive,Darkworks|Ubisoft Shanghai,Ubisoft,PlayStation|PC|Xbox,Survival|Action|Adventure|3D,2012-03-07,7.4,6.8
a3371,b3394,I Am Bread,Just Add Water|OUYA Publishing|Bossa Studios,Ravenscourt|Intergrow|Bossa Studios Ltd|Bossa Studios|OUYA Publishing,PlayStation|Macintosh|Other|PC|Xbox|Mobile,Miscellaneous|Simulation,2015-12-31,5.2,4.9
a3372,b3395,I Am Setsuna,Tokyo RPG Factory,Square Enix,Nintendo|PlayStation|PC,Role-Playing,2016-07-19,7.2,7.5
a3373,b3396,I Expect You To Die,Schell Games,Schell Games,Other|PlayStation|PC,First-Person|Adventure|Virtual Reality|3D|Puzzle,2016-11-30,8.7,8.5
a3375,b3391,I-Ninja,Argonaut Games,Sony Computer Entertainment|Zoo Digital Publishing|Namco|SCEE,Nintendo|PlayStation|PC|Xbox,Action|Platformer|3D|Platform,2003-11-18,7.7,7.1
a3378,b3402,Ibb and Obb,Sparpweed Games|Sparpweed,Sparpweed Games|Sparpweed,PlayStation|Linux|PC|Macintosh,Action|Platform|Puzzle,2013-08-06,6.7,7.2
a338,b416,ArcaniA: Gothic 4,Spellbound|Nordic Games Publishing|Spellbound Entertainment,JoWooD Entertainment AG|Mastertronic|JoWooD Entertainment|CyberFront|Nordic Games Publishing|DreamCatcher Interactive,PlayStation|PC|Xbox,Action|Third-Person|Role-Playing|Open World,2010-10-15,6.1,6.1
a3380,b3403,Ice Age 2: The Meltdown,Vivendi Games|Amaze Entertainment|Eurocom Entertainment Software|Eurocom,Vivendi Games|Sierra Entertainment|VU Games,PlayStation|Nintendo|Wii|PC|Xbox,Action|Adventure|Platformer|3D,2006-03-14,7.3,5.8
a3381,b3404,Ice Age: Dawn of the Dinosaurs,Two Tribes|Activision|Eurocom Entertainment Software|Eurocom,Activision|Chillingo Ltd,PlayStation|Nintendo|Wii|PC|Xbox|Mobile,Action|Adventure|Platform,2009-06-30,7.0,6.1
a3384,b3405,Ice Climber,Nintendo|Nintendo R&amp;D1|Hudson,Nintendo|Hamster|Hudson,Nintendo|Other,Action|Platformer|2D|Platform,1985-10-01,7.2,5.3
a3387,b3410,Icewind Dale II,Black Isle Studios,Interplay Entertainment|Interplay,PC,Role-playing|Role-Playing,2002-08-26,8.4,8.2
a3388,b3407,Icewind Dale,Black Isle Studios|Overhaul Games|Beamdog,Sega|Overhaul Games|Beamdog|Koch Media|Interplay Entertainment|Mac Play|Interplay,Macintosh|Linux|PC|Mobile,Role-playing|Role-Playing,2000-06-29,8.2,8.1
a339,b417,Arcanum: Of Steamworks and Magick Obscura,Troika Games,Sierra Entertainment|Activision,PC|Linux,Role-Playing,2001-08-22,8.5,8.7
a3390,b3414,Iconoclasts,Konjak|Joakim Sandberg,Bifrost Entertainment Ltd|Bifrost Entertainment|Konjak|DANGEN Entertainment|Joakim Sandberg,PlayStation|Linux|PC|Macintosh,Action|Adventure|Puzzle,2018-01-23,8.0,7.9
a3391,b3386,#IDARB,Other Ocean|Other Ocean Interactive,Other Ocean|Other Ocean Interactive,Xbox,Arcade|Action|Sports|Platform,2015-01-30,6.0,6.1
a3393,b3388,I.G.I.-2: Covert Strike,Innerloop|Innerloop Studios,Sold Out Software|Codemasters|Mastertronic,PC,Action|Adventure,2003-03-03,7.0,7.3
a3399,b3420,Ikaruga,G.rev|G-Gee|Treasure,Microsoft Game Studios|Sega|ESP Software|Treasure|Atari SA|Atari|Infogrames|G-Gee|ESP,Sega|Nintendo|Other|PC|Xbox|Mobile,Action|2D|Shoot 'em up|Shoot-'Em-Up,2003-04-15,8.6,8.5
a34,b40,24: The Game,SCE Studio Cambridge,Sony Computer Entertainment|SCEE|2K Games|SCE Australia,PlayStation,Action|Adventure|Third-person shooter,2006-02-28,7.6,6.3
a3405,b8468,ilomilo,Microsoft Game Studios|Southend Interactive|SouthEnd Interactive,Microsoft Game Studios,PC|Xbox|Mobile,Action|Puzzle,2010-11-08,8.1,8.3
a3414,b3424,Impossible Creatures,Nordic Games Publishing|Relic|Relic Entertainment,Empire Interactive|Nordic Games Publishing|Microsoft Game Studios|ak tronic,PC,Real-Time|Real-time strategy|Strategy,2002-12-29,8.2,6.2
a3416,b3427,In Cold Blood,Revolution Software,Ubisoft|NA: DreamCatcher Games|EU: SCEE/Ubisoft|DreamCatcher Interactive|SCEE,PlayStation|PC,Adventure,2001-03-25,7.2,7.2
a3419,b3428,Inazuma Eleven,Level-5|Level 5,Nintendo|JP: Level-5|EU: Nintendo|Level 5,Nintendo,Role-Playing|Soccer|Sports|Arcade|Team-Based,2014-02-13,8.0,7.8
a3422,b3432,Incredible Crisis,Polygon Magic,NA/EU: Titus Interactive|Titus Software|JP: Tokuma Shoten|Virgin Interactive|Tokuma Shoten,Other|PlayStation,Action,2000-11-06,7.7,6.7
a3429,b3434,Indiana Jones and the Emperor's Tomb,Inc.|The Collective|Double Helix Games,Activision|LucasArts|Aspyr,PlayStation|PC|Xbox|Macintosh,Action|Adventure,2003-02-24,7.6,7.1
a3430,b3436,Indiana Jones and the Infernal Machine,Factor 5|LucasArts|HotGen,LucasArts|THQ,Nintendo|PC,Action|Adventure,1999-10-31,7.4,8.0
a3431,b3438,Indiana Jones and the Staff of Kings,Artificial Mind and Movement|Amaze|LucasArts|Amaze Entertainment,Activision|LucasArts,Nintendo|PlayStation|Wii,Action|Adventure,2009-06-09,6.8,5.0
a3439,b8470,inFAMOUS 2,Sucker Punch Productions|Sucker Punch,SCEA|SCEI|Sony Computer Entertainment|SCEE|SCE Australia,PlayStation,Action|Adventure,2011-06-07,8.6,8.3
a3440,b8471,inFAMOUS: Festival of Blood,Sucker Punch Productions|Sucker Punch,Sony Computer Entertainment|SCEE|SCEA|SCE Australia,PlayStation,Action|Sandbox|Adventure,2011-10-25,8.1,7.9
a3441,b8473,inFAMOUS: Second Son,Sucker Punch,SCEA|SCEI|Sucker Punch|SCEE|SCE Australia,PlayStation,Action|Third-Person|Adventure,2014-03-21,8.3,7.9
a3445,b3444,Infernal,Metropolis Software,Playlogic|Eidos Interactive|Mastertronic,PC,Third-person shooter|Third-Person|Action-adventure|Action|Shooter|3D,2007-05-08,7.3,5.5
a3448,b3448,Infinite Space,Platinum Games|Y.K.|PlatinumGames|NUDE MAKER|Nude Maker,Sega,Nintendo,Role-Playing|Simulation,2010-03-16,8.0,7.9
a3449,b3449,Infinite Undiscovery,Tri-Ace|tri-Ace,Square Enix,Xbox,Action|Role-Playing,2008-09-02,7.3,7.3
a345,b419,Area 51 (1995),Atari Games (Midway)|Midway|Tantalus Interactive|Mesa Logic,GT Interactive|Atari|Atari Games (Midway)|Midway|Soft Bank|Tec Toy,Other|PlayStation|PC|Sega,Light-Gun|Action|Light-Gun Shooter|Shooter,1995-11-01,6.9,6.7
a3451,b3455,Injustice 2,NetherRealm Studios|QLOC|Warner Bros. Interactive Entertainment|Warner Bros.,Warner Bros. Interactive Entertainment,PlayStation|PC|Xbox|Mobile,Side|Real-Time|2D|Fighting|Action,2017-05-09,8.1,8.0
a3452,b3456,Injustice: Gods Among Us,Raw Thrills|Armature Studio|NetherRealm Studios,Raw Thrills|Warner Bros. Interactive Entertainment,PlayStation|Other|Wii|PC|Xbox|Mobile,Fighting|2D|Action,2013-04-03,7.9,7.6
a3454,b3459,Insanely Twisted Shadow Planet,Shadow Planet Productions (Fuelcell Games/Gagne International)|Shadow Planet Productions,Microsoft Game Studios|Microsoft Studios|Fuelcell Games,Xbox|Linux|PC|Macintosh,Action|Adventure|Multi-directional shooter,2011-08-03,8.0,7.4
a3455,b3460,Insaniquarium,PopCap Games|Flying Bear|PopCap,PopCap Games|Value Software|Astraware|PopCap,Other|PC|Mobile,Strategy,2003-01-01,8.2,6.8
a3457,b3464,Inside My Radio,Seaven Studio,Seaven Studio|Iceberg Interactive,PlayStation|Wii|PC|Xbox,Action|Music/Rhythm|Platformer|2D,2015-05-11,3.5,6.0
a346,b420,Area 51 (2005),Midway Studios Austin|Midway Studios - Austin,Midway|Success,PlayStation|PC|Xbox,First-Person|Action|Survival Horror|Shooter|3D,2005-04-25,7.8,7.1
a3466,b3467,International Superstar Soccer 64,Konami Computer Entertainment Osaka,Konami,Nintendo,Team-Based|Sports|Simulation|Soccer,1997-07-31,8.2,8.0
a3475,b3473,Inversion,Saber Interactive,Namco Bandai Games,PlayStation|PC|Xbox,Third-Person|Third-Person Shooter|Action|Shooter|3D,2012-06-05,6.7,6.2
a3478,b3476,Invisible Inc.,Klei Entertainment,Klei Entertainment,PlayStation|Linux|Macintosh|PC|Mobile,Turn-Based|Strategy,2014-08-19,7.4,8.0
a3480,b3477,Ion Assault,bitComposer Games|Coreplay|Black Inc.,Black|Microsoft Game Studios|bitComposer Games|BitComposer Games (PC),PlayStation|PC|Xbox,Action|Multi-Directional Shooter|2D|Shoot-'Em-Up,2009-09-23,6.7,6.7
a3485,b3479,Iron Brigade,Double Fine Productions,Microsoft Game Studios|Microsoft Studios,PC|Xbox,Third-Person|Strategy|Real-Time|Tower Defense|Shooter,2011-06-22,8.1,6.6
a3490,b3482,Iron Man,Artificial Mind and Movement|Secret Level,Sega,PlayStation|Nintendo|Wii|PC|Xbox,Action,2008-05-02,5.4,5.4
a35,b41,25 To Life,Avalanche Software|Ritual Entertainment,Eidos Interactive|Atari SA,PlayStation|PC|Xbox,Third-person shooter|Third-Person|Action|Shooter|3D,2006-01-17,5.8,5.3
a3500,b3492,Ivy the Kiwi?,Prope,Bandai Namco Games|Microsoft Game Studios|Xseed Games|Rising Star Games|Prope|NA: Xseed Games|EU: Rising Star Games|JP: Namco Bandai Games,Nintendo|Wii|Mobile,Action|Platformer|2D,2010-01-20,7.4,7.3
a3503,b3495,Jack Keane,Legacy Interactive|Deck13 Interactive|Deck 13,NA: Strategy First|Kalypso|RuneSoft (Linux/Mac)|Runesoft|UK: 10tacle Studios|Legacy Interactive|Ascaron Entertainment UK|10tacle Studios|Freeverse|Strategy First,Linux|PC|Macintosh,Adventure,2008-04-15,7.1,7.1
a3509,b3499,Jackass: The Game,Sidhe Interactive|Sensory Sweep Studios|Sensory Sweep,Red Mile Entertainment|MTV Games|Empire Interactive,Nintendo|PlayStation,Action|Adventure,2007-09-24,7.2,5.3
a3512,b3503,Jade Cocoon 2,Genki,Ubisoft|Genki,PlayStation,Role-Playing,2001-12-17,8.1,8.0
a3513,b3504,Jade Cocoon: Story of the Tamamayu,Genki,Ubisoft|JP: Genki|Crave|Genki|PAL: Crave|NA: Crave Entertainment,PlayStation,Role-playing|Adventure|Role-Playing,1999-07-27,8.1,8.2
a3514,b3505,Jade Empire,BioWare|Aspyr,Mastertronic|Microsoft Game Studios|2K Games|TransGaming Inc.|Aspyr|Microsoft Game Studios (Xbox)|BioWare,Macintosh|PC|Xbox|Mobile,Action|Role-Playing,2005-04-12,8.7,7.8
a3515,b3508,Jagged Alliance 2: Unfinished Business,Strategy First|Sir-Tech Software Inc.,JoWooD Entertainment AG|Strategy First|Interplay,PC,Turn-Based|Strategy,2000-11-30,8.0,7.0
a3517,b3509,Jagged Alliance: Back in Action,Bigmoon Studios|Kalypso|Coreplay,Kalypso|bitComposer Games|Kalypso Media,Linux|PC|Macintosh,Role-Playing|Strategy,2012-02-08,6.3,6.3
a352,b87,ARK: Survival Evolved,Efecto Studios|Studio Wildcard|Instinct Games|Virtual Basement,Studio Wildcard|Spike Chunsoft,PlayStation|Linux|Macintosh|PC|Xbox,First-Person|Action|Adventure,2015-06-02,7.1,6.5
a3520,b3510,Jak 3,Naughty Dog,Sony Interactive Entertainment|SCEA|SCEI|SCEE|SCE Australia,PlayStation,Platformer|Adventure|Platform|Action|3D,2004-11-09,9.0,8.1
a3521,b3514,Jak and Daxter: The Lost Frontier,High Impact Games,SCEA|SCEI|Sony Computer Entertainment|SCEE|SCE Australia,PlayStation,Platformer|Adventure|Platform|Action|3D,2009-11-03,7.7,6.3
a3522,b3515,Jak and Daxter: The Precursor Legacy,Naughty Dog,Sony Interactive Entertainment|SCEA|SCEI|SCEE|SCE Australia,PlayStation,Platformer|Adventure|Platform|Action|3D,2001-12-03,8.7,8.1
a3523,b3511,Jak II,Naughty Dog,Sony Interactive Entertainment|SCEA|SCEI|SCEE|SCE Australia,PlayStation,Shooter|Third-Person|Platformer|Platform|Action|3D,2003-10-14,8.9,7.6
a3524,b3512,Jak X: Combat Racing,Naughty Dog,Sony Interactive Entertainment|SCEA|Sony Computer Entertainment|SCEE|SCE Australia,PlayStation,Simulation|Vehicular combat,2005-10-18,8.4,7.7
a3528,b3517,James Bond 007: Agent Under Fire,EA Redwood Shores|Savage Entertainment (Xbox port)|EA Canada|Electronic Arts,MGM Interactive|Electronic Arts,Nintendo|PlayStation|Xbox,First-person shooter|First-Person|Action|Shooter|3D,2001-11-13,7.3,6.6
a3529,b3518,James Bond 007: Blood Stone,High Moon Studios|Bizarre Creations|n-Space,Square Enix|Activision,Nintendo|PlayStation|PC|Xbox,Third-Person|Adventure|Action|Shooter|3D,2010-11-02,7.7,7.0
a353,b423,Arkadian Warriors,Wanako Studios,Sierra Online|Sierra Entertainment,PC|Xbox,Action|Adventure|Role-Playing,2007-12-12,6.6,4.2
a3530,b3519,James Bond 007: Everything or Nothing,Griptonite Games|EA Redwood Shores|EA Canada,EA Games|Electronic Arts,Nintendo|PlayStation|Xbox,Third-Person|3D|Action|Shooter|Third-person shooter,2003-11-17,8.5,7.8
a3532,b3521,James Cameron's Avatar: The Game (360/PS3/PC),Ubisoft Montreal,Mastertronic|Ubisoft|Rondomedia,PlayStation|Nintendo|Wii|PC|Xbox,Action,2009-12-01,6.6,5.6
a3539,b3527,Jazz Jackrabbit 2,Orange Games|Epic Games,P&A|Inc.|Gathering of Developers|Project Two Interactive|Logicware|Gathering,PC|Macintosh,Action|2D|Platformer|Side-scrolling platform game,1998-08-12,8.5,7.9
a3540,b3526,Jazz Jackrabbit,Epic Games|Game Titan|Arjan Brussee,Epic Games|Jaleco Entertainment,Nintendo|PC,shoot 'em up|Platformer|Side-scrolling platform|2D|Action,2003-01-03,7.1,7.5
a3541,b3528,Jazzpunk,Necrophone Games|Necrophone,Adult Swim Games|Necrophone|Adult Swim,PlayStation|Linux|PC|Macintosh,First-Person|Adventure|3D,2014-02-07,7.0,7.3
a3542,b3529,Jeanne d'Arc,Level-5|Level 5,Sony Computer Entertainment|SCEA|SCEI|SCE Korea,PlayStation,Turn-Based|Strategy|Tactical role-playing,2007-08-21,8.7,7.8
a3552,b3531,Jet Force Gemini,Rare Ltd.|Rare,Nintendo|Rare Ltd.|Rare,Nintendo|Xbox,Third-Person|Adventure|Action|Shooter|3D,1999-09-30,8.6,7.7
a3554,b3534,Jet Moto 2,SingleTrac,Sony Computer Entertainment|SCEE|SCEA|SCEI,PlayStation,Arcade|Driving/Racing|Racing,1997-10-31,8.1,6.2
a3556,b3533,Jet Moto,SingleTrac,SCEA|Sony Interactive Studios America|SCEI|Sony Computer Entertainment|SCEE,PlayStation|PC,Driving/Racing|Arcade|Racing,1996-10-31,7.5,6.9
a3557,b3535,Jet Set Radio,Smilebit|Blit|Sega,Sega|Tec Toy,PlayStation|Sega|PC|Xbox|Mobile,Action|Platformer|3D|Platform,2000-10-30,8.7,7.6
a3563,b3540,Jewel Quest,Inc.|iWin|PlayEveryWare Games|Big Blue Bubble Inc.|iwin,Microsoft Game Studios|MumboJumbo|Inc.|iWin|I-Play|iwin,Wii|PC|Xbox|Mobile,Matching/Stacking|Puzzle,2004-10-29,7.5,7.5
a3564,b3547,Joe Danger 2: The Movie,Four Door Lemon|Hello Games,Microsoft Game Studios|Hello Games,PlayStation|Linux|Macintosh|PC|Xbox,Arcade|Driving/Racing|Racing|Platform,2012-09-14,6.6,6.6
a3565,b3546,Joe Danger,Hello Games,Hello Games,Other|PlayStation|PC|Mobile,Driving/Racing|platformer|Arcade|Racing,2010-06-08,8.1,7.1
a3573,b3542,JoJo's Bizarre Adventure: All Star Battle,CyberConnect2,Bandai Namco Games|Namco Bandai Games,PlayStation,Fighting|Action|3D,2013-08-29,7.5,7.3
a3574,b3543,JoJo's Bizarre Adventure: Eyes of Heaven,CyberConnect2,Bandai Namco Games|Namco Bandai Games,PlayStation,Fighting|Action|3D,2016-06-28,7.0,6.4
a3577,b3551,Jolly Rover,Brawsome,Lace Mamba Global|Brawsome,PC|Macintosh,Adventure,2010-06-07,7.5,6.8
a3579,b3553,Jotun,Thunder Lotus Games,Inc.|Thunder Lotus Games|IndieBox|Limited Run Games,PlayStation|Linux|Macintosh|Wii|PC|Xbox,Action|Adventure,2015-12-31,7.0,6.9
a358,b92,ARMA II: Operation Arrowhead,Bohemia Interactive Studio|Bohemia Interactive,Meridian4|E-Frontier|Meridian 4|505 Games|Bohemia Interactive,PC,First-Person|Shooter|3D|Action,2010-06-29,7.8,7.9
a3580,b3557,Journey of a Roach,Daedalic Entertainment|Koboldgames,Daedalic Entertainment,Linux|PC|Macintosh,Point-and-Click|Adventure,2013-11-04,6.5,6.9
a3582,b3555,Journey,Thatgamecompany|ThatGameCompany|Tricky Pixels,SCEA|SCEI|Sony Computer Entertainment|SCEE|SCE Australia,PlayStation,Action|Adventure|Platformer|3D,2012-03-13,8.8,8.7
a3584,b3536,JSRF: Jet Set Radio Future,Smilebit,Sega,Xbox,Platformer|Adventure|Racing|Platform|Action|3D,2002-02-25,8.4,8.5
a3587,b3559,Judge Dredd: Dredd Vs. Death,Rebellion|Rebellion Developments,Rebellion|Sierra Entertainment|Evolved Games|Sierra|Sold Out Software,Nintendo|PlayStation|PC|Xbox,First-Person|Action|Shooter|3D,2005-02-24,6.1,6.0
a3590,b3561,Juiced 2: Hot Import Nights,Paradigm Entertainment|Juice Games,GamersGate|ak tronic|THQ,Nintendo|PlayStation|PC|Xbox,Driving/Racing|Racing|Simulation,2007-09-17,7.1,6.2
a3592,b3560,Juiced,Juice Games,THQ Wireless|THQ|Sega,PlayStation|PC|Xbox|Mobile,Driving/Racing|Racing|Arcade|Simulation,2005-05-07,7.0,5.8
a3596,b3567,Jumping Flash! 2,Exact,Sony Computer Entertainment|SCEE|SCEA|SCEI,PlayStation,Action|3D Platformer|Platformer|3D,1996-08-31,8.1,7.4
a3597,b3562,JumpJet Rex,TreeFortress Games,TreeFortress Games|LOOT Interactive,PlayStation|Linux|Macintosh|PC|Xbox,Action|2D|Platformer|Platform,2015-01-14,5.8,6.8
a3599,b3572,Jurassic Park: Operation Genesis,Blue Tongue Entertainment,Sega|Universal Interactive|Konami|Global Software Publishing (GSP)|VU Games,PlayStation|PC|Xbox,Simulation|Management|Strategy,2003-03-10,8.3,7.6
a3600,b3575,Jurassic Park: The Game,Telltale Games,Telltale Games|Kalypso,PlayStation|Macintosh|PC|Xbox|Mobile,Adventure,2011-11-15,6.7,6.3
a3601,b3578,Just Cause 2,Avalanche Studios,Square Enix|Eidos,PlayStation|PC|Xbox,Third-Person|Adventure|Open World|Action|Shooter,2010-03-23,8.3,7.7
a3602,b3579,Just Cause 3,Square Enix|Avalanche Studios,Square Enix|Bandai Namco Games,PlayStation|PC|Xbox,Action|Adventure,2015-11-30,7.0,7.2
