Title,Developer,Publisher,Platform,Genre,ReleaseDate,Rating
Rayman Arena,Ubisoft,Ubisoft|SCEA,GameCube|PC|PlayStation 2|Xbox,Arcade|Driving/Racing,31 Aug 2002,6.5
Rayman Forever,Ubisoft,Ubisoft,PC,2D|Action|Platformer,31 May 1999,7.8
Rayman: Hoodlum's Revenge,Backbone Entertainment,Ubisoft,Game Boy Advance,Platformer|2D|Action,15 Mar 2005,8.0
Rayman Legends,Ubisoft Montpellier,Ubisoft|Nintendo,PC|PlayStation 3|PlayStation 4|PlayStation Vita|Wii U|Xbox 360|Xbox One,Action|Platformer|2D,29 Aug 2013,8.8
Rayman Origins,UBlart Montpellier,Ubisoft|Feral Interactive,3DS|Macintosh|PC|PlayStation 3|PlayStation Vita|Wii|Xbox 360,Platformer|Action|2D,15 Nov 2011,8.6
Rayman Raving Rabbids 2,Ubisoft Paris|Ubisoft Montpellier,Ubisoft,DS|PC|Wii,Party/Minigame,13 Nov 2007,7.6
Rayman Raving Rabbids: TV Party,Ubisoft Paris|Ubisoft Montpellier,Ubisoft,DS|Wii,Party/Minigame,18 Nov 2008,7.5
Rayman Raving Rabbids,Gameloft|Ubisoft Bulgaria|Visual Impact|Ubisoft Montpellier,Gameloft|Ubisoft,BlackBerry|DS|Game Boy Advance|Macintosh|PC|PlayStation 2|Wii|Xbox 360,Platformer|3D|Action,14 Nov 2006,7.8
Rayman Rush,Ubisoft Shanghai,Ubisoft,PlayStation,Driving/Racing|Arcade,26 Mar 2002,6.5
Rayman,Ubisoft|Digital Eclipse|Ubisoft Montpellier,Ubisoft|SoftKey|ak tronic|Tec Toy,Android|DS|Game Boy Advance|Game Boy Color|iOS (iPhone/iPad)|Jaguar|PC|PlayStation|Saturn,Action|Platformer|2D,1 Sep 1995,8.0
RayStorm,Taito Corporation|Square Enix,Taito Corporation|Square Enix|Empire Interactive|SCEE|Working Designs,Android|Arcade Games|iOS (iPhone/iPad)|PC|PlayStation|Xbox 360,2D|Action|Shoot-'Em-Up,1996,8.1
Raze's Hell,Artech Studios,Majesco Games|THQ,Xbox,Shooter|Third-Person|3D|Action,21 Apr 2005,7.9
Razor Freestyle Scooter,Titanium Studios|Crave|Crawfish Interactive|Shaba Games,Ubisoft|Crave,Dreamcast|Game Boy Advance|Game Boy Color|Nintendo 64|PlayStation,Sports,11 Dec 2000,6.0
RC Cars,Creat Studios,Whiptail Interactive|1C,PC,Arcade|Driving/Racing,11 Dec 2003,6.7
RC de GO!,Taito Corporation,Taito Corporation|Acclaim|D3Publisher,PlayStation,Driving/Racing|Arcade,9 Nov 2000,7.7
RC Revenge Pro,Acclaim Studios Cheltenham,Acclaim|Acclaim Japan,PlayStation 2,Driving/Racing|Arcade,16 Jan 2001,6.9
RC Revenge,Acclaim Studios Cheltenham,Acclaim|Acclaim Japan,PlayStation,Arcade|Driving/Racing,16 Aug 2000,7.1
Re-Volt,Big Bit Ltd|Acclaim Studios London,We Go Interactive Co.|Ltd|Acclaim|Acclaim Japan|Frogster Interactive,Android|Dreamcast|iOS (iPhone/iPad)|Nintendo 64|PC|PlayStation,Driving/Racing|Arcade,31 Jul 1999,7.8
Reach for the Stars,Strategic Studies Group,Matrix Games|SSI,PC,Strategy,14 Sep 2000,6.0
Ready 2 Rumble Boxing: Round 2,Midway|Point of View,Midway,Dreamcast|Game Boy Advance|Nintendo 64|PlayStation|PlayStation 2,Sports|Boxing,23 Oct 2000,7.6
Ready 2 Rumble Boxing,Midway|Crawfish Interactive|Point of View,Sega|Midway,Dreamcast|Game Boy Color|Nintendo 64|PlayStation,Sports|Boxing,8 Sep 1999,7.6
Ready 2 Rumble Revolution,10tacle Studios,Atari SA,Wii,Sports|Boxing,17 Mar 2009,3.3
Reah,LK Avalon,Project Two Interactive,PC,Adventure,31 Mar 1999,5.0
Real Heroes: Firefighter,Epicenter Studios,Flying Tiger Entertainment|Inc.|Iceberg Interactive|Conspiracy Entertainment,PC|Wii,Simulation,4 Aug 2009,7.4
Real Pool 2,Groove Alliance,Infogrames,PC,Billiards|Sports,24 Feb 2002,4.8
Real Pool,Astroll,Infogrames|Takara|Midas Interactive Entertainment,PlayStation 2,Sports|Billiards,6 Nov 2000,6.3
Real Racing,Firemint Pty Ltd,Firemint Pty Ltd|ndWare Pty Ltd,iOS (iPhone/iPad),Simulation|Driving/Racing,8 Jun 2009,8.2
Real Time Conflict: Shogun Empires,Box Clever Interactive,Namco,DS,Real-Time|Strategy,21 Nov 2005,5.4
Real War: Rogue States,Rival Interactive,Simon & Schuster,PC,Strategy|Real-Time,1 Oct 2002,6.6
Real War,Rival Interactive,Simon & Schuster,PC,Strategy|Real-Time,24 Sep 2001,5.8
Real World Golf,Aqua Pacific|In2Games,In2Games|Mad Catz|Valcon Games,PC|PlayStation 2|Xbox,Simulation|Golf|Sports,11 Apr 2006,7.4
Realms of Ancient War,Wizarbox,Focus Home Interactive|Zoo Digital Publishing,PC|PlayStation 3|Xbox 360,Action|Adventure,19 Sep 2012,5.8
Realms of Arkania III: Shadows Over Riva,Attic Entertainment,UIG Entertainment|Sir-Tech Software Inc.,Linux|Macintosh|PC,Role-Playing,31 May 1997,8.0
Realms of the Haunting,Gremlin Interactive,Interplay|KISS Ltd.,PC,Action|Adventure|Survival|3D,31 Dec 1997,8.6
realMyst,Cyan Worlds,Cyan Worlds|Mac Play|Ubisoft,iOS (iPhone/iPad)|Macintosh|PC,3D|Adventure|First-Person,14 Nov 2000,8.0
Rebel Raiders: Operation Nighthawk,Kando Games,Nobilis|SCEA|XS Games|Kando Games,PC|PlayStation 2|Wii,Simulation|Flight,21 Mar 2006,6.5
Rebel Trucker: Cajun Blood Money,3 Romans,Global Star Software,PC,Simulation|Driving/Racing,25 Nov 2003,3.9
Rebels: Prison Escape,Philoslabs,Hip Games,PC,Real-Time|Strategy,26 Aug 2003,4.4
Rebelstar: Tactical Command,Codo Games,Namco|Atari SA,Game Boy Advance,Strategy|Turn-Based,6 Sep 2005,8.2
ReBoot (1998),Electronic Arts,Electronic Arts,PlayStation,Action,28 Feb 1998,5.6
Recoil,Zipper Interactive,Westwood Studios|Electronic Arts,PC,Simulation,28 Feb 1999,8.0
Record of Agarest War,HyperDevbox Japan|Compile Heart,HyperDevbox Japan|Ghostlight|Idea Factory|CyberFront|Compile Heart|Aksys Games|Midas Interactive Entertainment,Android|iOS (iPhone/iPad)|PC|PlayStation 3|Xbox 360,Strategy|Turn-Based,26 Apr 2010,7.9
Record of Lodoss War,Neverland,Conspiracy Entertainment|ESP Software|Swing! Deutschland,Dreamcast,Role-Playing|Action,26 Feb 2001,7.9
ReCore,comcept Inc.|Armature Studio,Microsoft Game Studios,PC|Xbox One,Action|Adventure,13 Sep 2016,7.3
Red Asphalt,Interplay,Interplay,PlayStation,Simulation,30 Nov 1998,7.6
Red Baron 3D,Dynamix,Sierra Entertainment|Frogster Interactive,PC,Flight|Simulation,31 Oct 1998,8.5
Red Baron II,Dynamix,Sierra Entertainment,PC,Simulation|Flight,30 Nov 1997,7.8
Red Dead Redemption,Rockstar San Diego,Take-Two Interactive|Rockstar Games|Rockstar San Diego,PlayStation 3|Xbox 360,Adventure|Action,18 May 2010,9.2
Red Dead Revolver,Rockstar San Diego|Rockstar Games,Take-Two Interactive|Rockstar Games|SCEA|Capcom,PlayStation 2|PlayStation 4|Xbox,Shooter|Third-Person|3D|Action,3 May 2004,8.1
Red Dog: Superior Firepower,Argonaut Games,Crave|Sega,Dreamcast,Simulation,31 Oct 2000,7.5
Red Faction: Armageddon,Volition Inc.,THQ|Spike,PC|PlayStation 3|Xbox 360,3D|Action|Shooter|Third-Person,6 Jun 2011,7.6
Red Faction: Battlegrounds,THQ,THQ|Nordic Games Publishing,PlayStation 3|Xbox 360,Shooter|Third-Person|3D|Action,5 Apr 2011,5.2
Red Faction: Guerrilla,Reactor Zero|Volition Inc.,THQ|E-Frontier|Spike,PC|PlayStation 3|Xbox 360,Action|Shooter|Third-Person|3D,2 Jun 2009,8.2
Red Faction II,Cranky Pants Games|Outrage Games|Volition Inc.,THQ|Focus Multimedia|SCEA|THQ Nordic,GameCube|PC|PlayStation 2|PlayStation 4|Xbox,First-Person|Shooter|3D|Action,15 Oct 2002,7.9
Red Faction,Volition Inc.|Monkeystone,THQ|SCEA|Nordic Games Publishing,Macintosh|N-Gage|PC|PlayStation 2|PlayStation 4,Shooter|3D|Action|First-Person,22 May 2001,8.2
Red Goddess: Inner World,Yanim Studio,Yanim Studio,PC|PlayStation 4,Action|Platformer|2D,30 Jun 2015,4.0
Red Johnson's Chronicles,Microids|Lexis Numerique,Microids|Plug In Digital|Lexis Numerique|Konami,iOS (iPhone/iPad)|PC|PlayStation 3,Action|Puzzle,3 May 2011,6.8
Red Ninja: End of Honor,Opus,VU Games,PlayStation 2|Xbox,Adventure|Action,29 Mar 2005,6.3
Red Orchestra 2: Heroes of Stalingrad,Tripwire Interactive,Tripwire Interactive|Zoo Corporation,PC,Action|First-Person|Shooter|3D,13 Sep 2011,7.1
Red Orchestra: Ostfront 41-45,Tripwire Interactive,Bold Games|Tripwire Interactive|Electronic Arts|Avanquest Software,Linux|Macintosh|PC,Action|First-Person|Shooter|3D,14 Mar 2006,8.3
Red Steel 2,Ubisoft Paris,Ubisoft,Wii,First-Person|Shooter|3D|Action,23 Mar 2010,8.1
Red Steel,Ubisoft Paris,Ubisoft,Wii,3D|Action|First-Person|Shooter,19 Nov 2006,7.0
RedCard 20-03,Point of View|Midway,Midway,GameCube|PlayStation 2|Xbox,Sports|Team-Based|Arcade|Soccer,16 Apr 2002,7.4
Redjack: Revenge of the Brethren,CyberFlix|Cyberflix/GTE Entertainment,THQ,Macintosh|PC,First-Person|3D|Adventure,31 Jul 1998,7.6
Redline (1999),Beyond Games,Accolade|Night Dive Studios,PC,Arcade|Driving/Racing,31 Mar 1999,8.2
Redline Racer,Criterion Games,Ubisoft,PC,Arcade|Driving/Racing,31 Jul 1998,7.0
Redline: Xtreme Air Racing 2,Victory Simulations,Encore Software|Inc.,PC,Flight|Simulation,30 Oct 2003,4.0
Redneck Rampage Rides Again,Xatrix,Interplay,Macintosh|PC,3D|Action|First-Person|Shooter,31 May 1998,7.9
Redneck Rampage,Logicware|Inc.|Xatrix,Interplay|P&A,Macintosh|PC,Shooter|3D|Action|First-Person,30 Apr 1997,7.5
Reel Fishing,Pack-In-Video,Natsume|Pack-In-Video|Victor Interactive Software|Marvelous,PlayStation,Sports|Hunting/Fishing,31 Mar 1998,5.6
Reign of Fire,Crawfish Interactive|Kuju Entertainment,Bam Entertainment,Game Boy Advance|GameCube|PlayStation 2|Xbox,Action|Shooter|Third-Person|3D,22 Oct 2002,5.9
Rekoil,Plastic Piranha,505 Games,PC|Xbox 360,Shooter|3D|Action|First-Person,29 Dec 2013,6.5
Reloaded,Gremlin Interactive,Interplay|Console Classics|Gremlin Interactive|Zoo Digital Publishing,PC|PlayStation,Fixed-Screen|Shooter|2D|Action,30 Nov 1996,5.0
Remember Me,DONTNOD Entertainment,Capcom,PC|PlayStation 3|Xbox 360,Action|Adventure,3 Jun 2013,7.1
Renegade Ops,Avalanche Studios,Sega,PC|PlayStation 3|Xbox 360,2D|Action|Fixed-Screen|Shooter,13 Sep 2011,7.7
Rengoku II: The Stairway to H.E.A.V.E.N.,Hudson Soft,Konami|Hudson Soft|Hudson,PSP,Action|Adventure,12 Sep 2006,7.4
Rengoku: The Tower of Purgatory,Neverland,Hudson|Konami|Hudson Soft,PSP,Action|Adventure,26 Apr 2005,5.9
Rent-A-Hero No. 1,Aspect,Sega,Dreamcast,Action|Role-Playing,Canceled,
Republic: The Revolution,Elixir Studios,Eidos Interactive|Sold Out Software,Macintosh|PC,Real-Time|Strategy,27 Aug 2003,6.7
Republique Remastered,Camouflaj|LLC,Camouflaj|LLC|GungHo|NIS America,Android|iOS (iPhone/iPad)|Macintosh|PC|PlayStation 4,Action|Adventure,31 Dec 2014,7.9
Requiem: Avenging Angel,Cyclone Studios,Retroism|3DO,PC,First-Person|Shooter|3D|Action,31 Mar 1999,7.8
Reservoir Dogs,Volatile Games,Mastertronic|Eidos Interactive,PC|PlayStation 2|Xbox,Action|Adventure,24 Oct 2006,6.3
Resident Evil 0,Flagship|Capcom,Capcom,GameCube|PC|PlayStation 3|PlayStation 4|Wii|Xbox 360|Xbox One,3D|Action|Adventure|Survival,10 Nov 2002,8.6
Resident Evil 2,Capcom|Tiger|TOSE|Angel Studios,Capcom|Virgin Interactive|Tiger|Sold Out Software|Media Kite|Sourcenext,Dreamcast|Game.com|GameCube|Nintendo 64|PC|PlayStation,Action|Adventure|Survival|3D,21 Jan 1998,8.8
Resident Evil 3: Nemesis,Capcom|TOSE,Capcom|Virgin Interactive|Media Kite|Big Bytes|Eidos Interactive|DigiCube|Sourcenext|Xplosiv,Dreamcast|GameCube|PC|PlayStation,Survival|3D|Action|Adventure,11 Nov 1999,8.5
Resident Evil 4,Capcom|Ideaworks3D|QLOC,Capcom|Capcom Mobile|Typhoon Games|Ubisoft|ak tronic,Android|GameCube|iOS (iPhone/iPad)|PC|PlayStation 2|PlayStation 3|PlayStation 4|Wii|Xbox 360|Xbox One|Zeebo,Adventure|Survival|3D|Action,11 Jan 2005,9.3
Resident Evil 5,Capcom,NVIDIA|Capcom,Android|PC|PlayStation 3|PlayStation 4|Xbox 360|Xbox One,Survival|3D|Action|Adventure,13 Mar 2009,8.5
Resident Evil 6,QLOC|Capcom,Capcom,PC|PlayStation 3|PlayStation 4|Xbox 360|Xbox One,Survival|3D|Action|Adventure,2 Oct 2012,6.9
Resident Evil 7: biohazard,Capcom,Capcom,PC|PlayStation 4|Xbox One,Adventure|Survival|3D|Action,23 Jan 2017,7.9
Resident Evil Code: Veronica,NexTech|Capcom|TOSE,Capcom|Tec Toy|Eidos Interactive,Dreamcast|GameCube|PlayStation 2|PlayStation 3|PlayStation 4|Xbox 360,Survival|3D|Action|Adventure,29 Feb 2000,8.6
Resident Evil: Dead Aim,Cavia Inc.,Capcom,PlayStation 2,Shooter|Light-Gun|Action,18 Jun 2003,7.1
Resident Evil Gaiden,M4 Limited,Capcom|Virgin Interactive,Game Boy Color,Adventure|Survival|3D|Action,3 Jun 2002,5.7
Resident Evil: Operation Raccoon City,Slant Six,Capcom,PC|PlayStation 3|Xbox 360,3D|Action|Shooter|Third-Person,20 Mar 2012,5.8
Resident Evil Outbreak File #2,Capcom,Capcom,PlayStation 2,Adventure|Survival|3D|Action,26 Apr 2005,7.7
Resident Evil Outbreak,Capcom,Capcom,PlayStation 2,3D|Action|Adventure|Survival,31 Mar 2004,7.6
Resident Evil: Revelations 2,Capcom|Frima Studio,Capcom|SCEE|SCEA,Nintendo Switch|PC|PlayStation 3|PlayStation 4|PlayStation Vita|Xbox 360|Xbox One,Survival|3D|Action|Adventure,17 Mar 2015,7.6
Resident Evil: Revelations,Capcom,Capcom|Nintendo,3DS|Nintendo Switch|PC|PlayStation 3|PlayStation 4|Wii U|Xbox 360|Xbox One,Adventure|Survival|3D|Action,7 Feb 2012,7.9
Resident Evil: Survivor,Capcom|TOSE,Capcom|Eidos Interactive,PC|PlayStation,Shooter|Light-Gun|Action,30 Aug 2000,5.3
Resident Evil: The Darkside Chronicles,Cavia Inc.,Capcom,PlayStation 3|Wii,Light-Gun|Action|Shooter,17 Nov 2009,7.9
Resident Evil: The Mercenaries 3D,Capcom,Capcom,3DS,3D|Action|Adventure|Survival,28 Jun 2011,7.1
Resident Evil: The Umbrella Chronicles,Cavia Inc.,Capcom,PlayStation 3|Wii,Shooter|Light-Gun|Action,13 Nov 2007,8.0
Resident Evil,Capcom|NexTech,Capcom|Nintendo|Virgin Interactive|PCHome|NEC|Media Kite|Tec Toy,DS|PC|PlayStation|Saturn,Survival|Adventure|3D|Action,30 Mar 1996,8.7
Resistance 2,Insomniac Games,SCEI|SCE Australia|SCEE|SCEA,PlayStation 3,First-Person|Shooter|3D|Action,4 Nov 2008,8.6
Resistance 3,Insomniac Games,SCEE|SCE Australia|SCEA|SCEI,PlayStation 3,3D|Action|First-Person|Shooter,6 Sep 2011,8.4
Resistance: Burning Skies,Nihilistic,SCEI|SCEE|SCEA|SCE Australia,PlayStation Vita,Action|First-Person|Shooter|3D,29 May 2012,7.0
Resistance: Fall of Man,Insomniac Games,SCEA|SCEI|SCE Australia|SCEE|SCE Korea,PlayStation 3,First-Person|Shooter|3D|Action,14 Nov 2006,8.6
Resistance: Retribution,Sony Bend,SCEI|SCE Australia|SCEE|SCEA,PSP,Action|Shooter|Third-Person|3D,17 Mar 2009,8.5
Resogun,XDEV|Housemarque|Climax Group,SCEI|SCEA|SCEE|SCE Australia,PlayStation 3|PlayStation 4|PlayStation Vita,Action|2D|Shoot-'Em-Up,15 Nov 2013,7.9
Resonance of Fate,Tri-Ace,Sega,PlayStation 3|Xbox 360,Role-Playing,16 Mar 2010,8.0
Restricted Area,Master Creating,Whiptail Interactive,PC,Role-Playing|Action,31 May 2005,6.3
Resurrection: Rise 2,Mirage,Acclaim|Acclaim Japan,PC|PlayStation|Saturn,Action|Fighting|2D,29 Feb 1996,5.8
Retro Atari Classics,Taniko,Atari SA,DS,Compilation,16 Mar 2005,5.8
Retro City Rampage,Vblank Entertainment Inc.,Vblank Entertainment Inc.,3DS|Android|iOS (iPhone/iPad)|Linux|Macintosh|Nintendo Switch|PC|PlayStation 3|PlayStation 4|PlayStation Vita|PSP|Wii|Xbox 360,Action|Adventure,9 Oct 2012,7.3
Retro Game Challenge,Indies Zero,Bandai Namco Games|Xseed Games,DS,Action,10 Feb 2009,8.3
Retro/Grade,24 Carat Games,24 Carat Games,PC|PlayStation 3,Music/Rhythm,21 Aug 2012,6.9
Return Fire 2,Silent Software,Ripcord Games,PC,Simulation,31 Aug 1998,8.0
Return Fire,Silent Software|Midway,Prolific|3DO|Electronic Arts|GT Interactive|Time Warner Interactive,3DO|PC|PlayStation,Simulation,1995,8.1
Return of Arcade,Microsoft Game Studios,Microsoft Game Studios,PC,Compilation,31 Mar 1996,6.7
Return of the Incredible Machine Contraptions,Sierra Entertainment,Sierra Entertainment,Macintosh|PC,Puzzle,2000,8.6
Return to Castle Wolfenstein,Westlake Interactive|Gray Matter|Raster|Nerve Software,Aspyr|Activision|id Software,Macintosh|PC|PlayStation 2|Xbox,Action|First-Person|Shooter|3D,19 Nov 2001,8.5
Return to Krondor,Sierra Entertainment,Sierra Entertainment|Frogster Interactive|Activision,PC,Role-Playing,30 Nov 1998,7.8
Return to Mysterious Island 2: Mina's Fate,Kheops Studio|Microids|Coladia,Microids|Coladia,iOS (iPhone/iPad)|Macintosh|PC,First-Person|Adventure|3D,15 May 2009,6.6
Return to Mysterious Island,Tetraedge|Coladia|Kheops Studio,Chillingo Ltd|Anuman Interactive|Coladia|DreamCatcher Interactive|Peter Games|Meridian4|Tetraedge,iOS (iPhone/iPad)|Macintosh|PC|Windows Mobile,Adventure,2 Nov 2004,7.9
Reus,Abbey Games|Soedesco,Abbey Games|Soedesco,Linux|Macintosh|PC|PlayStation 4|Xbox One,Strategy,16 May 2013,7.3
Revenant,Cinematix Studios,Eidos Interactive|Sold Out Software,PC,Role-Playing|Action,30 Sep 1999,8.0
Revenge of Arcade,Microsoft Game Studios,Microsoft Game Studios,PC,Compilation,31 Jul 1998,6.2
Revenge of the Wounded Dragons,Wanako Studios,SCEA,PlayStation 3,Beat-'Em-Up|Action,10 Dec 2009,7.4
Revolution (2002),FUN Labs,Activision Value|Activision|Empire Interactive,PC,Shooter|3D|Action|First-Person,11 Oct 2002,4.7
Rez,UGA|Enhance Games|HexaDrive,Sega|Enhance Games|SCEE|iam8bit|Microsoft Game Studios|Q Entertainment,Dreamcast|PC|PlayStation 2|PlayStation 4|Xbox 360,Action|On-Rails|Shooter|3D,7 Jan 2002,8.6
RF Online,CH GAMES CO.|LTD.|CCR|Inc,CH GAMES CO.|LTD.|Codemasters|CCR|Inc|CCR|GamesCampus,iOS (iPhone/iPad)|PC,Role-Playing|MMO,21 Feb 2006,7.3
Rhapsody: A Musical Adventure,Nippon Ichi Software,NIS America|Nippon Ichi Software|Ubisoft|NIS Europe,DS,Role-Playing,23 Sep 2008,7.6
Rhiannon: Curse of the Four Branches,Arberth Studios,Got Game Entertainment|Meridian4,PC,First-Person|Adventure|3D,5 Oct 2008,6.5
Rhythm Heaven Fever,Nintendo,Nintendo,Wii,Music/Rhythm,13 Feb 2012,8.1
Rhythm Heaven,Nintendo,Nintendo,DS,Music/Rhythm,5 Apr 2009,8.2
Rhythm Thief & the Emperor's Treasure,Sega,Sega,3DS,Music/Rhythm,10 Jul 2012,8.0
Ribbit King,Infinity,Bandai|Atari SA,GameCube|PlayStation 2,Sports|Arcade|Golf,8 Jun 2004,7.1
Riddle of the Sphinx 2: The Omega Stone,Omni Creative Group,DreamCatcher Interactive,PC,3D|Adventure|First-Person,19 Mar 2003,7.4
Riddle of the Sphinx: An Egyptian Adventure,Omni Creative Group,DreamCatcher Interactive,Macintosh|PC,Adventure,5 Dec 2000,7.2
Ride 2,Milestone S.r.l,PQube|Milestone S.r.l|Intergrow|Square Enix,PC|PlayStation 4|Xbox One,Simulation|Driving/Racing,7 Oct 2016,8.3
Ride to Hell: Retribution,Deep Silver|Eutechnyx,Deep Silver,PC|PlayStation 3|Xbox 360,Action|Adventure,24 Jun 2013,3.3
Ridge Racer (2012),Cellius|Namco Bandai Games,Namco Bandai Games|Bandai Namco Games,PlayStation Vita,Arcade|Driving/Racing,13 Mar 2012,5.0
Ridge Racer 3D,Namco Bandai Games,Namco Bandai Games|Bandai Namco Games,3DS,Arcade|Driving/Racing,22 Mar 2011,7.6
Ridge Racer 6,Namco,Namco,Xbox 360,Driving/Racing|Arcade,17 Nov 2005,7.7
Ridge Racer 64,Nintendo Software Technology,Nintendo,Nintendo 64,Driving/Racing|Arcade,14 Feb 2000,8.0
Ridge Racer 7,Namco Bandai Games,SCE Australia|SCEE|Namco Bandai Games|Bandai Namco Games,PlayStation 3,Arcade|Driving/Racing,13 Nov 2006,7.5
Ridge Racer DS,Nintendo Software Technology,Namco,DS,Driving/Racing|Arcade,7 Dec 2004,6.8
Ridge Racer Revolution,Namco,Namco|SCEE,PlayStation,Arcade|Driving/Racing,30 Sep 1996,7.1
Ridge Racer Unbounded,Bugbear,Namco Bandai Games|Bandai Namco Games,PC|PlayStation 3|Xbox 360,Driving/Racing|Arcade,27 Mar 2012,6.9
Ridge Racer V,Namco,Namco,PlayStation 2,Arcade|Driving/Racing,25 Oct 2000,7.5
Ridge Racer,Namco,SCEE|Bandai Namco Games|Namco,PSP,Arcade|Driving/Racing,22 Mar 2005,8.7
Riding Spirits,Spike,Bam Entertainment|Spike,PlayStation 2,Simulation|Driving/Racing,31 Aug 2002,5.9
Rift,Trion Worlds,Trion Worlds,Android|PC,Free-to-Play|MMO|Role-Playing,1 Mar 2011,8.1
RIGS: Mechanized Combat League,Guerilla Cambridge,Sony Interactive Entertainment,PlayStation 4,Simulation,13 Oct 2016,7.3
RiME,Tantalus Interactive|Tequila Works,Grey Box|Badland Games|Tequila Works|Maximum Games,Nintendo Switch|PC|PlayStation 4|Xbox One,Third-Person|Adventure|3D,31 Dec 2015,7.1
Ring II: Twilight of Gods,Arxel Tribe,Global Star Software|Mindscape Inc.,PC,First-Person|3D|Adventure,16 Sep 2003,3.4
Ring of Red,Konami,Konami,PlayStation 2,Strategy|Real-Time,12 Mar 2001,8.2
Ring: The Legend of the Nibelungen,Arxel Tribe,Red Orb Entertainment|Cryo Interactive,PC,Adventure|First-Person|3D,30 Jun 1999,5.1
Rio,THQ|Eurocom Entertainment Software,Nordic Games Publishing|THQ,DS|PlayStation 3|Wii|Xbox 360,Miscellaneous,12 Apr 2011,6.5
Riot Police,Zono Inc.,Activision Value,PC,Strategy|Real-Time,5 Feb 2004,5.4
Ripley's Believe It or Not! (2001),Sierra Entertainment,Sierra Entertainment,PC,Trivia/Board Game,4 Jun 2001,6.4
Ripper (1996),Take-Two Interactive,GameTek|Take-Two Interactive,PC,Adventure|3D|First-Person,29 Feb 1996,7.0
Rippin' Riders,UEP Systems,Sega|UEP Systems,Dreamcast,Snowboarding/Skiing|Sports,10 Nov 1999,6.5
Rise & Fall: Civilizations at War,Stainless Steel Studios,Midway,PC,Real-Time|Strategy,12 Jun 2006,7.9
Rise of Immortals: Battle for Graxia,Petroglyph,Petroglyph,PC,MOBA|Strategy,12 Sep 2011,5.8
Rise of Nations: Rise of Legends,Big Huge Games,Microsoft Game Studios,PC,Strategy|Real-Time,9 May 2006,8.3
Rise of Nations,Big Huge Games,Empire Interactive|Microsoft Game Studios,PC,Strategy|Real-Time,20 May 2003,8.9
Rise of Nightmares,Sega,Sega,Xbox 360,3D|Action|Adventure|Survival,6 Sep 2011,6.5
Rise of the Argonauts,Liquid Entertainment,Codemasters|ak tronic,PC|PlayStation 3|Xbox 360,Action|Role-Playing,16 Dec 2008,7.3
Rise of the Kasai,BottleRocket Entertainment,SCEA,PlayStation 2|PlayStation 4,Action|Beat-'Em-Up|3D,5 Apr 2005,7.4
Rise of the Tomb Raider,Crystal Dynamics|Nixxes Software,Square Enix|Koch Media|Microsoft Game Studios,Linux|Macintosh|PC|PlayStation 4|Xbox 360|Xbox One,Action|Adventure,10 Nov 2015,8.7
Rise of the Triad,Interceptor,Apogee Games,PC,Shooter|3D|Action|First-Person,31 Jul 2013,6.2
Rise to Honor,SCE Foster City Studio,SCEA|SCEE,PlayStation 2,2D|Action|Beat-'Em-Up,17 Feb 2004,7.5
Risen 2: Dark Waters,Piranha Bytes,Deep Silver|Ubisoft,PC|PlayStation 3|Xbox 360,Role-Playing,24 Apr 2012,7.0
Risen 3: Titan Lords,Piranha Bytes,Deep Silver,PC|PlayStation 3|PlayStation 4|Xbox 360,Action|Role-Playing,12 Aug 2014,6.9
Risen,Piranha Bytes,Deep Silver,PC|Xbox 360,Role-Playing,2 Oct 2009,7.8
Rising Sun,TalonSoft,TalonSoft,PC,Strategy,6 Dec 2000,8.2
Rising Zan: The Samurai Gunman,UEP Systems,Agetec Inc.|Studio Zan|UEP Systems,PlayStation,Action|Adventure,30 Sep 1999,6.9
RISK: Factions,Stainless Games,Electronic Arts,PC|PlayStation 3|Xbox 360,Strategy|Turn-Based,23 Jun 2010,7.2
Risk II,Deep Red,MacSoft|Hasbro Interactive|Infogrames|Encore Software|Inc.,Macintosh|PC,Turn-Based|Strategy,29 Feb 2000,8.1
Risk of Rain,Chucklefish|Hopoo Games,Chucklefish|Hopoo Games|Limited Run Games,Linux|Macintosh|PC|PlayStation 4|PlayStation Vita,2D|Action|Platformer,8 Nov 2013,7.8
