,ID,Title,Developer,Publisher,Platform,Genre,ReleaseDate,Rating,CleanRDate
6128,a6129,Rugby 2005,HB Studios Multimedia,EA Sports,PlayStation 2|Xbox,Team-Based|Sports,8 Mar 2005,8.0,2005-03-08
6129,a6130,Rugby Challenge,Sidhe Interactive,Home Entertainment Suppliers|Sidhe Interactive|HES Interactive|Alternative Software|Mad Catz,PC|PlayStation 3|PlayStation Vita|Xbox 360,Sports|Team-Based,13 Oct 2011,7.1,2011-10-13
6130,a6131,Rugby World Cup 2011,HB Studios Multimedia,505 Games,PlayStation 3|Xbox 360,Team-Based|Sports,1 Sep 2011,5.5,2011-09-01
6131,a6132,Rugby,Creative Assembly,Electronic Arts,PlayStation 2,Sports|Team-Based,16 Jul 2001,6.5,2001-07-16
6132,a6133,Rugrats: Search for Reptar,n-Space,THQ,PlayStation,Adventure,31 Oct 1998,6.9,1998-10-31
6133,a6134,Ruiner,Reikon Games,Devolver Digital,Linux|Macintosh|PC|PlayStation 4|Xbox One,Action,26 Sep 2017,8.0,2017-09-26
6134,a6135,Rule of Rose,Punchline|Shirogumi,ATLUS|SCEI|505 Game Street,PlayStation 2,3D|Action|Adventure|Survival,12 Sep 2006,7.5,2006-09-12
6135,a6136,Rules of the Game,Random Games Inc.,Infogrames,PC,Trivia/Board Game,7 Jun 2001,6.3,2001-06-07
6136,a6137,Rumble Racing,Electronic Arts,Electronic Arts,PlayStation 2,Arcade|Driving/Racing,23 Apr 2001,8.3,2001-04-23
6137,a6138,Rumble Roses XX,Konami,Konami,Xbox 360,Wrestling|Fighting|Action,28 Mar 2006,7.1,2006-03-28
6138,a6139,Rumble Roses,Yuke's,Konami,PlayStation 2,Action|Wrestling|Fighting,9 Nov 2004,7.7,2004-11-09
6139,a6140,Runabout 2,Graphic Research,Climax Entertainment|Midas Interactive Entertainment|Hot-B|Media Rings,PlayStation,Driving/Racing|Arcade,19 May 2000,4.4,2000-05-19
6140,a6141,Runaway: A Road Adventure,Bulkypix|Pendulo Studios,Bulkypix|Peter Games|Ascaron Entertainment GmbH|Focus Home Interactive|Tri Synergy,iOS (iPhone/iPad)|PC,Third-Person|3D|Adventure,28 Aug 2003,7.9,2003-08-28
6141,a6142,Runaway: A Twist of Fate,Pendulo Studios|Bulkypix,Bulkypix|Focus Home Interactive|Ubisoft,iOS (iPhone/iPad)|PC,Adventure,21 Apr 2011,8.0,2011-04-21
6142,a6143,Runaway: The Dream of the Turtle,Cyanide|Bulkypix|Pendulo Studios|93 Games Studio,Focus Home Interactive|Bulkypix|Ascaron Entertainment GmbH|cdv Software,DS|iOS (iPhone/iPad)|PC|Wii,3D|Adventure|Third-Person,14 Mar 2007,7.6,2007-03-14
6143,a6144,Runbow,13AM Games,13AM Games|Nighthawk Interactive|Rainy Frog|Headup Games|CrossFunction,3DS|Macintosh|Nintendo Switch|PC|PlayStation 4|Wii U|Xbox One,Action|2D|Platformer,27 Aug 2015,9.0,2015-08-27
6144,a6145,Rune Factory 2: A Fantasy Harvest Moon,Neverland,Natsume|Rising Star Games|Marvelous,DS,Role-Playing,18 Nov 2008,8.3,2008-11-18
6145,a6146,Rune Factory 4,Neverland,Marvelous Inc.|Xseed Games|Marvelous AQL,3DS,Strategy,8 Oct 2013,8.5,2013-10-08
6146,a6147,Rune Factory: A Fantasy Harvest Moon,Neverland,Natsume|Marvelous|Rising Star Games|Daewon Media Co.|Ltd.,DS,Role-Playing,14 Aug 2007,8.3,2007-08-14
6147,a6148,Rune Factory: Tides of Destiny,Neverland,Rising Star Games|Marvelous|Natsume,PlayStation 3|Wii,Role-Playing|Action,7 Oct 2011,8.2,2011-10-07
6148,a6149,Rune: Halls of Valhalla,Human Head Studios,Gathering,PC,Action,26 Apr 2001,7.4,2001-04-26
6149,a6150,Rune: Viking Warlord,Human Head Studios,Take-Two Interactive,PlayStation 2,Action|Shooter|Third-Person|3D,30 Jul 2001,5.7,2001-07-30
6150,a6151,Rune,Human Head Studios,Gathering|Take-Two Interactive,Macintosh|PC,Action|Adventure,7 Nov 2000,7.8,2000-11-07
6151,a6152,Running of the Bulls (2005),Ment,AG Mobile,Mobile,Action,4 May 2005,,2005-05-04
6152,a6153,Running Wild,Blue Shift,SCEE|989 Studios,PlayStation,Driving/Racing|Arcade,30 Sep 1998,7.7,1998-09-30
6153,a6154,Rush 2: Extreme Racing USA,Midway,Midway,Nintendo 64,Driving/Racing|Arcade,10 Nov 1998,8.0,1998-11-10
6154,a6155,Rush for Berlin,Stormregion,Deep Silver|Paradox Interactive,PC,Strategy|Real-Time,12 Jun 2006,7.5,2006-06-12
6155,a6156,Rush Hour,Clockwork Games,Nihon Bussan|Psygnosis,PlayStation,Driving/Racing|Arcade,30 Apr 1997,5.8,1997-04-30
6156,a6157,Rushdown,Canal+ Multimedia,Canal+ Multimedia|Electronic Arts,PlayStation,Sports,28 Feb 1999,4.7,1999-02-28
6157,a6158,Rush'n Attack,Imagine|Konami|Imagine Software Ltd|Konami Mobile & Online|Inc.|Digital Eclipse,Imagine|Konami|Imagine Studios|Imagine Software Ltd|Konami Mobile & Online|Inc.,Amstrad CPC|Arcade Games|Atari 8-bit|BBC Micro|Commodore 64|Famicom Disk System|MSX|NES|PC|Sinclair ZX81/Spectrum|Windows Mobile|Xbox 360,2D|Action|Platformer,1985,7.4,1985-01-01
6158,a6159,Rygar: The Battle of Argus,Tecmo,Tecmo|Rising Star Games,Wii,Adventure|Action,28 Jan 2009,6.1,2009-01-28
6159,a6160,Rygar: The Legendary Adventure,Tecmo,Tecmo|Wanadoo|SCEA,PlayStation 2,Action|Adventure,25 Nov 2002,7.7,2002-11-25
6160,a6161,RYL: Path of the Emperor,Youxiland|Gamasoft,Planetwide Games|CiB Net Station,PC,MMO|Role-Playing,20 Jun 2005,6.3,2005-06-20
6161,a6162,Ryse: Son of Rome,Crytek,Crytek|Deep Silver|Microsoft Game Studios,PC|Xbox One,Adventure|3D|Action,22 Nov 2013,6.9,2013-11-22
6162,a6163,S.C.A.R.S.,Vivid Image,Ubisoft,Nintendo 64|PC|PlayStation,Driving/Racing|Arcade,31 Aug 1998,6.5,1998-08-31
6163,a6164,S.C.A.R. - Squadra Corse Alfa Romeo,Milestone S.r.l,Black Bean Games|Focus Multimedia|SCEA|Valcon Games,Mobile|PC|PlayStation 2|Xbox,Driving/Racing|Simulation,16 Mar 2006,7.0,2006-03-16
6164,a6165,S.L.A.I.: Steel Lancer Arena International,Genki,Konami,PlayStation 2,Simulation,21 Sep 2005,8.2,2005-09-21
6165,a6166,S.T.A.L.K.E.R.: Call of Pripyat,GSC Game World,Viva Media|LLC|bitComposer Games|Zoo Corporation|GSC Game World|Deep Silver,PC,Action|First-Person|Shooter|3D,2 Feb 2010,8.3,2010-02-02
6166,a6167,S.T.A.L.K.E.R.: Clear Sky,GSC Game World,Deep Silver|GSC Game World|Zoo Corporation|Koch Media|Focus Multimedia,PC,First-Person|Shooter|3D|Action,15 Sep 2008,7.8,2008-09-15
6167,a6168,S.T.A.L.K.E.R.: Shadow of Chernobyl,GSC Game World,THQ|Zoo Corporation,PC,3D|Action|First-Person|Shooter,20 Mar 2007,8.4,2007-03-20
6168,a6169,S.W.A.T. the Movie: 3D Game,Superscape,Sony Pictures Mobile,Mobile,Action|First-Person|Shooter|3D|Team-Based,4 Feb 2005,6.1,2005-02-04
6169,a6170,S.W.I.N.E.,Stormregion,Fishtank Interactive,PC,Strategy|Real-Time,19 Nov 2001,8.0,2001-11-19
6170,a6171,Sabre Ace: Conflict Over Korea,Eagle Interactive,Virgin Interactive,PC,Flight|Simulation,31 Oct 1997,5.6,1997-10-31
6171,a6172,Sabre Wulf,Rare Ltd.|Kaolink,THQ|Nintendo|In-Fusio,Game Boy Advance|Mobile,Action|Platformer|2D,9 Jun 2004,7.3,2004-06-09
6172,a6173,Sacred 2: Fallen Angel,Ascaron Entertainment GmbH|Deep Silver,cdv Software|E-Frontier|Zoo Corporation|Atari SA|Deep Silver|Spike,PC|PlayStation 3|Xbox 360,Action|Role-Playing,11 Nov 2008,7.6,2008-11-11
6173,a6174,Sacred 3,Deep Silver|Keen Games,Deep Silver|Spike Chunsoft,PC|PlayStation 3|Xbox 360,Role-Playing|Action,31 Jul 2014,3.6,2014-07-31
6174,a6175,Sacred,Ascaron Entertainment GmbH,Ascaron Entertainment GmbH|Koch Media|Encore Software|Inc.,PC,Role-Playing|Action,25 Mar 2004,8.0,2004-03-25
6175,a6176,Sacrifice,MumboJumbo|Shiny Entertainment,Mac Play|Interplay,Macintosh|PC,Real-Time|Strategy,5 Nov 2000,8.8,2000-11-05
6176,a6177,Safecracker: The Ultimate Puzzle Adventure,Firehazard Studio|Kheops Studio,Dreamcatcher|Tradewest|The Adventure Company|JoWooD Entertainment AG,DS|PC|Wii,Adventure,2 Aug 2006,7.5,2006-08-02
6177,a6178,SaGa Frontier 2,SquareSoft,SquareSoft|Square Enix|Square EA,PlayStation,Role-Playing,31 Jan 2000,7.4,2000-01-31
6178,a6179,SaGa Frontier,SquareSoft,SquareSoft|Square Enix|SCEA,PlayStation,Role-Playing,31 Mar 1998,7.6,1998-03-31
6179,a6180,Saint Seiya: Brave Soldiers,Dimps Corporation,Namco Bandai Games|Bandai Namco Games,PlayStation 3,Fighting|Action|3D,26 Nov 2013,8.0,2013-11-26
6180,a6181,Saints and Sinners Bingo,Oberon Media,MSN Games|Elephant Entertainment,PC,Trivia/Board Game,Q4 2005,8.9,2005-10-01
6181,a6182,Saints Row 2,THQ Wireless|Volition Inc.|G5 Software|CD Projekt Localisation Centre,THQ Wireless|Deep Silver|THQ,BlackBerry|Linux|Mobile|PC|PlayStation 3|Xbox 360,Action|Adventure,14 Oct 2008,8.2,2008-10-14
6182,a6183,Saints Row IV,Volition Inc.|Deep Silver,Deep Silver|E-Frontier|Spike Chunsoft,Linux|PC|PlayStation 3|PlayStation 4|Xbox 360|Xbox One,Action|Adventure,20 Aug 2013,7.6,2013-08-20
6183,a6184,Saints Row: The Third,Deep Silver|Volition Inc.,THQ|Deep Silver|CyberFront|Square Enix|Koch Media,Linux|PC|PlayStation 3|Xbox 360,Adventure|Action,15 Nov 2011,8.3,2011-11-15
6184,a6185,Saints Row,Volition Inc.,THQ Wireless|THQ,Mobile|Xbox 360,Action|Adventure,29 Aug 2006,8.6,2006-08-29
6185,a6186,Saiyuki: Journey West,Koei,Koei|SCEA,PlayStation,Turn-Based|Strategy,13 Aug 2001,8.2,2001-08-13
6186,a6187,Sakura Samurai: Art of the Sword,Grounding Inc.,Nintendo,3DS,Action,2 Feb 2012,7.5,2012-02-02
6187,a6188,Sakura Wars: So Long My Love,RED Entertainment|Idea Factory,Sega|NIS America,PlayStation 2|Wii,Strategy|Turn-Based,30 Mar 2010,8.1,2010-03-30
6188,a6189,Salt and Sanctuary,Ska Studios,Ska Studios|Limited Run Games,Linux|Macintosh|PC|PlayStation 4|PlayStation Vita,2D|Action|Platformer,15 Mar 2016,8.0,2016-03-15
6189,a6190,Salt Lake 2002,DC Studios|Attention To Detail,Ubisoft|Eidos Interactive,Game Boy Advance|PC|PlayStation 2,Sports,19 Jan 2002,5.4,2002-01-19
6190,a6191,Sam & Max: Beyond Time and Space,Telltale Games,Telltale Games|GameTap|Atari SA|Microsoft Game Studios,iOS (iPhone/iPad)|Macintosh|PC|PlayStation 3|Wii|Xbox 360,Adventure,16 May 2008,8.3,2008-05-16
6191,a6192,Sam & Max: Season One,Telltale Games,Telltale Games|N3V Games Pty Ltd|GameTap|JoWooD Entertainment AG|The Adventure Company|DreamCatcher Interactive|Microsoft Game Studios,PC|Wii|Xbox 360,Adventure,15 Jun 2007,8.1,2007-06-15
6192,a6193,Samba de Amigo,Sonic Team|Gearbox Software,Sega,Arcade Games|Dreamcast|Wii,Music/Rhythm,16 Oct 2000,7.7,2000-10-16
6193,a6194,Sammy Sosa High Heat Baseball 2001,Team .366,3DO,PC|PlayStation,Sports|Team-Based|Baseball|Simulation,29 Feb 2000,7.5,2000-02-29
6194,a6195,Sammy Sosa Softball Slam,3DO,3DO,PC|PlayStation,Team-Based|Arcade|Baseball|Sports,29 Feb 2000,4.3,2000-02-29
6195,a6196,Samurai Champloo: Sidetracked,Grasshopper Manufacture,Bandai|Namco Bandai Games,PlayStation 2,2D|Beat-'Em-Up|Action,11 Apr 2006,7.8,2006-04-11
6196,a6197,Samurai Ghost,Now Production,Nintendo|Namco|Hudson Entertainment|Bandai Namco Games,TurboGrafx-16,Action,1992,4.7,1992-01-01
6197,a6198,Samurai Jack: The Shadow of Aku,Adrenium,Sega,GameCube|PlayStation 2,Action,24 Mar 2004,6.4,2004-03-24
6198,a6199,Samurai Shodown II,SNK Playmore|SNK|Kinesoft|Hamster,SNK Playmore|SNK|D4 Enterprise|Hamster|GameBank|CyberFront,Android|Arcade Games|iOS (iPhone/iPad)|Neo-Geo CD|NeoGeo|Nintendo Switch|PC|PlayStation 4|Xbox 360|Xbox One,2D|Action|Fighting,2 Dec 1994,8.2,1994-12-02
6199,a6200,Samurai Shodown III: Blades of Blood,SNK|Betop|Ukiyotei|Hamster,SNK|Takara|D4 Enterprise|Hamster|SCEE|Playmore|SNK Playmore|SCEA,Arcade Games|Game Boy|Neo-Geo CD|NeoGeo|Nintendo Switch|PlayStation|PlayStation 4|Saturn|Xbox One,2D|Action|Fighting,1 Dec 1995,7.5,1995-12-01
6200,a6201,Samurai Shodown V,Yuki|SNK Playmore,SNK Playmore|Ignition Entertainment,Arcade Games|NeoGeo|PlayStation 2|Xbox,Action|Fighting|2D,11 Dec 2003,7.5,2003-12-11
6201,a6202,Samurai Shodown: Warriors Rage,SNK,SNK|SNK Playmore,PlayStation,Action|Fighting|3D,18 Apr 2000,6.1,2000-04-18
6202,a6203,Samurai Shodown,Crystal Dynamics|SNK|JHV|Takara|System Vision|SNK Playmore|Hamster|Funcom|Monolith (Japan),BMG Interactive Entertainment|Crystal Dynamics|SNK|JHV|Takara|Sega|I-Play|D4 Enterprise|SNK Playmore|Hamster|JVC Musical Industries|Inc.|JVC Digital Studios,3DO|Arcade Games|FM Towns|Game Boy|GameGear|Genesis|Mobile|Neo-Geo CD|NeoGeo|Nintendo Switch|PlayStation 4|Sega CD|Super Nintendo|Xbox One,2D|Action|Fighting,11 Aug 1993,7.7,1993-08-11
6203,a6204,Samurai Warriors 2,Omega Force,Koei|Koei Tecmo Games|TECMO KOEI GAMES CO.|LTD.,PC|PlayStation 2|PlayStation 3|PlayStation Vita|Xbox 360,3D|Action|Beat-'Em-Up,19 Sep 2006,8.0,2006-09-19
6204,a6205,Samurai Warriors 3,Omega Force,Koei|Nintendo,Wii,Beat-'Em-Up|Action|3D,28 Sep 2010,7.8,2010-09-28
6205,a6206,Samurai Warriors Chronicles,Omega Force,Koei Tecmo Games,3DS,Action|2D|Beat-'Em-Up,27 Mar 2011,7.9,2011-03-27
6206,a6207,Samurai Warriors: Katana,Omega Force,Koei,Wii,Tactical|Action|First-Person|Shooter,16 Jan 2008,6.1,2008-01-16
6207,a6208,Samurai Warriors: State of War,Omega Force,Koei,PSP,2D|Beat-'Em-Up|Action,7 Mar 2006,7.4,2006-03-07
6208,a6209,Samurai Warriors,Omega Force,Koei|Electronic Arts,PlayStation 2|Xbox,3D|Beat-'Em-Up|Action,6 May 2004,8.2,2004-05-06
6209,a6210,Samurai Western,Acquire,505 Game Street|Spike|ATLUS,PlayStation 2,Adventure|Action,7 Jun 2005,6.8,2005-06-07
6210,a6211,San Francisco Rush 2049,Atari Games (Midway)|Midway|Handheld Games,Atari Games (Midway)|Midway,Arcade Games|Dreamcast|Game Boy Color|Nintendo 64,Arcade|Driving/Racing,August 1999,8.3,1999-08-01
6211,a6212,San Francisco Rush: Extreme Racing,Atari Games (Midway)|Climax Group,Atari Games (Midway)|Midway|GT Interactive,Arcade Games|Nintendo 64|PlayStation,Arcade|Driving/Racing,December 1996,7.2,1996-12-01
6212,a6213,Sanctum 2,Coffee Stain Studios,Coffee Stain Studios|5pb|Reverb|Reverb Triple XP,Linux|Macintosh|PC|PlayStation 3|Xbox 360,3D|Action|First-Person|Shooter,15 May 2013,6.7,2013-05-15
6213,a6214,Sands of Destruction,Image Epoch,Sega,DS,Role-Playing,12 Jan 2010,7.5,2010-01-12
6214,a6215,Sang-Froid: Tales of Werewolves,Artifice Studio,Lace Games|Artifice Studio,PC,Adventure|Action,5 Apr 2013,7.1,2013-04-05
6215,a6216,Sanitarium,DotEmu|DreamForge Intertainment,DotEmu|ASC Games,Android|iOS (iPhone/iPad)|PC,Adventure,30 Apr 1998,8.7,1998-04-30
6216,a6217,Sanity: Aiken's Artifact,Monolith Productions,Fox Interactive,PC,Action,26 Sep 2000,7.2,2000-09-26
6217,a6218,SATAZIUS,Astro Port,Nyu Media|Capcom,Linux|PC,Shoot-'Em-Up|2D|Action,16 Dec 2011,7.5,2011-12-16
6218,a6219,Saturday Night Speedway,Ratbag,Atari SA|Play It!,PC|PlayStation 2,Driving/Racing|Simulation,4 Mar 2004,6.6,2004-03-04
6219,a6220,Saturn Bomberman,Hudson,Hudson|Sega,Saturn,Action|Puzzle,1997,8.6,1997-01-01
6220,a6221,Savage Moon,FluffyLogic,SCEE|SCEA|SCE Australia,PlayStation 3,Strategy|Real-Time,29 Jan 2009,7.7,2009-01-29
6221,a6222,Savage Skies,iRock Interactive,Success|Bam Entertainment|BigBen Interactive,PC|PlayStation 2,3D|Action|Shooter|Third-Person,30 Dec 2001,6.3,2001-12-30
6222,a6223,Savage: The Battle for Newerth,S2 Games,Virtual Programming|Digital Jesters|iGames,Macintosh|PC,Shooter|3D|Action|First-Person,9 Sep 2003,8.0,2003-09-09
6223,a6224,Saw,Zombie Studios,Konami,PC|PlayStation 3|Xbox 360,3D|Action|Adventure|Survival,6 Oct 2009,6.7,2009-10-06
6224,a6225,SBK: Snowboard Kids,Racjin,ATLUS|Rising Star Games,DS,Snowboarding/Skiing|Sports,22 Nov 2005,7.7,2005-11-22
6225,a6226,SBK Superbike World Championship,Milestone S.r.l,Black Bean Games|Conspiracy Entertainment|Crave|Koch Media,PlayStation 2|PlayStation 3|PSP|Xbox 360,Driving/Racing|Simulation,8 Nov 2008,7.2,2008-11-08
6226,a6227,Scaler,Artificial Mind and Movement,Global Star Software|Take-Two Interactive,GameCube|PlayStation 2|Xbox,Action|Platformer|3D,20 Oct 2004,7.0,2004-10-20
6227,a6228,Scarab,Electronic Arts,Electronic Arts,PC,Simulation,31 Mar 1997,8.6,1997-03-31
6228,a6229,Scarface: The World Is Yours,Radical Entertainment,Vivendi Games|VU Games|Sierra Entertainment,PC|PlayStation 2|Wii|Xbox,Adventure|Action,8 Oct 2006,8.1,2006-10-08
6229,a6230,Scarygirl,TikGames,Square Enix,PC|PlayStation 3|Xbox 360,2D|Action|Platformer,18 Jan 2012,6.3,2012-01-18
6230,a6231,Scene It? Box Office Smash,Krome Studios|Screenlife Games,Microsoft Game Studios,Xbox 360,Trivia/Board Game,28 Oct 2008,8.0,2008-10-28
6231,a6232,Scene It? Bright Lights! Big Screen!,Artificial Mind and Movement,Warner Bros. Interactive Entertainment,PlayStation 3|Wii|Xbox 360,Trivia/Board Game,17 Nov 2009,6.3,2009-11-17
6232,a6233,Scene It? Lights Camera Action,WXP|Screenlife Games,Microsoft Game Studios,Xbox 360,Trivia/Board Game,6 Nov 2007,7.9,2007-11-06
6233,a6234,Scene It? Movie Night,Sarbakan Inc.,Screenlife Games|Sarbakan Inc.,PlayStation 3|Xbox 360,Trivia/Board Game,29 Nov 2011,6.6,2011-11-29
6234,a6235,Scene It? Twilight,Konami|Real.com|Artificial Mind and Movement,Konami|Real.com,DS|iOS (iPhone/iPad)|PC|Wii,Trivia/Board Game,15 Oct 2009,1.9,2009-10-15
6235,a6236,Schizm: Mysterious Journey,LK Avalon,LK Avalon|DreamCatcher Interactive,PC,Adventure,17 Oct 2001,7.0,2001-10-17
6236,a6237,Schizoid,Torpex Games LLC,Microsoft Game Studios,Xbox 360,Action,9 Jul 2008,7.2,2008-07-09
6237,a6238,Schrodinger's Cat and the Raiders of the Lost Quark,Italic Pig,Team 17,Linux|Macintosh|PC|PlayStation 4|Xbox One,2D|Action|Platformer,23 Sep 2014,5.7,2014-09-23
6238,a6239,Scooby-Doo! Classic Creep Capers,Digital Eclipse|Terraglyph Interactive Studios,THQ,Game Boy Color|Nintendo 64,Adventure|3D|Third-Person,20 Feb 2001,6.2,2001-02-20
6239,a6240,Scooby-Doo! Mystery Mayhem,Artificial Mind and Movement,THQ,Game Boy Advance|GameCube|PlayStation 2|Xbox,Adventure|Action,10 Sep 2003,6.5,2003-09-10
6240,a6241,Scooby-Doo! Night of 100 Frights,Heavy Iron Studios|THQ,THQ,GameCube|PlayStation 2|Xbox,Action|Adventure,20 May 2002,7.2,2002-05-20
6241,a6242,Scooby-Doo! Unmasked,Artificial Mind and Movement,THQ,DS|Game Boy Advance|GameCube|PlayStation 2|Xbox,3D|Action|Platformer,12 Sep 2005,7.1,2005-09-12
6242,a6243,Scorched Planet,Criterion Games,Virgin Interactive,PC,Action,31 Oct 1996,7.6,1996-10-31
6243,a6244,Scorcher,Zyrinx,Scavenger|Sega|Tec Toy|Acclaim,PC|Saturn,Arcade|Driving/Racing,30 Nov 1996,6.5,1996-11-30
6244,a6245,Scott Pilgrim vs. the World: The Game,Ubisoft Montreal,Ubisoft,PlayStation 3|Xbox 360,2D|Beat-'Em-Up|Action,10 Aug 2010,8.1,2010-08-10
6245,a6246,Scourge: Outbreak,Tragnarion Studios,TransGaming Inc.|BITBOX S.L.|UFO Interactive,Macintosh|PC|PlayStation 3|Xbox 360,3D|Action|Shooter|Third-Person,3 Jul 2013,4.9,2013-07-03
6246,a6247,Scrabble (1996),Random Games Inc.,Hasbro Interactive,PC,Trivia/Board Game,31 Dec 1997,7.8,1997-12-31
6247,a6248,Scrabble (2008),EA Mobile,EA Mobile|Electronic Arts,iOS (iPhone/iPad)|Windows Mobile,Trivia/Board Game,9 Jul 2008,6.4,2008-07-09
6248,a6249,Scrabble Complete,Infogrames,Infogrames,PC,Trivia/Board Game,25 Sep 2002,7.5,2002-09-25
6249,a6250,Scrabble Deluxe (2005),Oberon Media,MSN Games,PC,Trivia/Board Game,Q4 2005,,2005-10-01
6250,a6251,Scrabble,Arc Developments|Hasbro Interactive|Runecraft,U.S. Gold|Tiger|MacSoft|Ubisoft|Hasbro Interactive,Amiga|Game.com|Macintosh|PlayStation,Trivia/Board Game,31 Oct 1999,5.9,1999-10-31
6251,a6252,Scramble,Konami|Hamster|Tomy Corporation|GCE|Konami Mobile & Online|Inc.|Digital Eclipse,Leijac|Stern|Hamster|Tomy Corporation|Milton Bradley|GCE|Bandai|Konami Mobile & Online|Inc.|Konami,Arcade Games|PlayStation 2|PlayStation 4|Tomy Tutor|Vectrex|Windows Mobile|Xbox 360,Action|2D|Shoot-'Em-Up,16 Mar 1981,6.3,1981-03-16
6252,a6253,Scrap Metal,Slick Entertainment Inc.|Slick Entertainment,Slick Entertainment Inc.|Slick Entertainment|Microsoft Game Studios,iOS (iPhone/iPad)|Xbox 360,Arcade|Driving/Racing,10 Mar 2010,6.8,2010-03-10
6253,a6254,Scrapland,Mercury Steam,Enlight Software|Deep Silver,PC|Xbox,Action|Adventure,4 Nov 2004,7.5,2004-11-04
6254,a6255,Scratches,Nucleosys,ak tronic|Meridian4|Got Game Entertainment|Rondomedia,PC,Adventure,8 Mar 2006,7.1,2006-03-08
6255,a6256,Screamer 2,Graffiti|Milestone S.r.l,Interplay|Mastertronic|Virgin Interactive,Macintosh|PC,Driving/Racing|Arcade,30 Sep 1996,7.6,1996-09-30
6256,a6257,Screamer 4x4,Clever's Development,Virgin Interactive,PC,Simulation|Driving/Racing,3 Dec 2001,8.0,2001-12-03
6257,a6258,Screamer,Graffiti,Interplay|Virgin Interactive,Macintosh|PC,Driving/Racing|Arcade,31 Oct 1995,7.8,1995-10-31
6258,a6259,ScreamRide,Frontier Developments,Microsoft Game Studios,Xbox 360|Xbox One,Simulation,3 Mar 2015,7.7,2015-03-03
6259,a6260,Scribblenauts Unlimited,5TH Cell|Warner Bros.,Warner Bros. Interactive Entertainment,3DS|Android|iOS (iPhone/iPad)|PC|Wii U,Action|Puzzle,13 Nov 2012,7.5,2012-11-13
6260,a6261,Scribblenauts Unmasked: A DC Comics Adventure,5TH Cell,Warner Bros. Interactive Entertainment,3DS|PC|Wii U,Action|Puzzle,24 Sep 2013,6.6,2013-09-24
6261,a6262,Scribblenauts,5TH Cell,Warner Bros. Interactive Entertainment|Konami,DS,Action|Puzzle,15 Sep 2009,8.1,2009-09-15
6262,a6263,Scud: Industrial Evolution,Cinergi,SegaSoft,PC,Shooter|2D|Action|Fixed-Screen,30 Nov 1997,6.8,1997-11-30
6263,a6264,Scud: The Disposable Assassin,Syrox Developments,SegaSoft,Saturn,Action,28 Feb 1997,6.6,1997-02-28
6264,a6265,Scurge: Hive,Orbital Media|Inc.,SouthPeak Games,DS|Game Boy Advance,Action|Adventure,31 Oct 2006,7.3,2006-10-31
6265,a6266,Sea Dogs,Akella,Bethesda Softworks|Akella,PC,Simulation,24 Nov 2000,8.1,2000-11-24
6266,a6267,Sea Legends,Ocean,New Media Generation|GTE Entertainment,PC,Strategy|Real-Time,31 May 1996,8.6,1996-05-31
6267,a6268,Sea Life Safari,Wanako Studios,Sierra Online|Sierra Entertainment,Xbox 360,Adventure,18 Jun 2008,5.4,2008-06-18
6268,a6269,Sea Trader: Rise of Taipan,Jaleco Entertainment,Jaleco Entertainment,Game Boy Advance,Strategy|Turn-Based,3 Jan 2003,6.6,2003-01-03
6269,a6270,SeaBlade,Vision Scape,Simon & Schuster|TDK Mediactive,Xbox,3D|Action|Shooter|Third-Person,20 Nov 2002,4.9,2002-11-20
6270,a6271,Seaman,Vivarium|ASCII Entertainment,Sega|Vivarium|ASCII Entertainment,Dreamcast|PlayStation 2,Simulation|Strategy,9 Aug 2000,7.5,2000-08-09
6271,a6272,Season Ticket Baseball 2003,Out Of The Park Developments,Infogrames,PC,Sports|Team-Based|Baseball|Simulation,24 Mar 2002,8.5,2002-03-24
6272,a6273,Season Ticket Basketball 2003,Brian Nichols,Infogrames,PC,Sports|Team-Based|Basketball|Simulation,10 Sep 2002,6.0,2002-09-10
6273,a6274,Season Ticket Football 2003,Dave Koch Sports,Infogrames,PC,Football (American)|Simulation|Sports|Team-Based,18 Aug 2002,6.2,2002-08-18
6274,a6275,SeaWorld Adventure Parks Tycoon,Deep Red,Activision Value,PC,Management|Strategy,29 Sep 2003,7.0,2003-09-29
6275,a6276,Second Sight,Free Radical Design,Codemasters,GameCube|PC|PlayStation 2|Xbox,Action|Adventure,21 Sep 2004,8.1,2004-09-21
6276,a6277,Secret Agent Clank,Sanzaru Games|High Impact Games,SCE Australia|SCEE|SCEA|SCEI,PlayStation 2|PSP,Action|3D|Platformer,17 Jun 2008,8.1,2008-06-17
6277,a6278,Secret Files: Tunguska,Fishlabs|10tacle Studios|Fusionsphere Systems|Miracle Box Games,Deep Silver|The Adventure Company|DreamCatcher Interactive,Android|DS|iOS (iPhone/iPad)|PC|Wii|Wii U,Adventure,30 Oct 2006,7.7,2006-10-30
6278,a6279,Secret of Mana,Square Enix|SquareSoft,Square Enix|Nintendo|SquareSoft,Android|iOS (iPhone/iPad)|Mobile|PC|PlayStation 4|PlayStation Vita|Super Nintendo,Role-Playing|Action,October 1993,9.2,1993-10-01
6279,a6280,Secret Ponchos,Switchblade Monkeys,Switchblade Monkeys,PC|PlayStation 4,First-Person|Shooter|3D|Action,2 Dec 2014,7.1,2014-12-02
6280,a6281,Secret Service: In Harm's Way,FUN Labs,Activision Value,PC,Action|First-Person|Shooter|3D,23 Nov 2001,6.2,2001-11-23
