,ID,Title,Developer,Publisher,Platform,Genre,ReleaseDate,Rating,CleanRDate
3559,b3560,Juiced,Juice Games,THQ,PC|PlayStation 2,Arcade|Racing,13 June 2005,5.8,2005-06-13
3560,b3561,Juiced 2: Hot Import Nights,Juice Games|Paradigm Entertainment,THQ,PC|PlayStation 2|PlayStation 3|Xbox 360,Racing,17 September 2007,6.2,2007-09-17
3561,b3562,JumpJet Rex,TreeFortress Games,TreeFortress Games,PC|Xbox One,Platform,21 April 2015,6.8,2015-04-21
3562,b3563,Jump Super Stars,Ganbarion,Nintendo,Nintendo DS,Fighting,,6.8,
3563,b3564,Jump Ultimate Stars,Ganbarion,Nintendo,Nintendo DS,2D versus fighting,,7.5,
3564,b3565,Jumper: Griffin's Story,Redtribe (Xbox 360)|Collision Studios (PS2|Wii),Brash Entertainment,Xbox 360,Action,12 February 2008,3.0,2008-02-12
3565,b3566,Jumping Flash!,Exact Co.|Ltd.|Ultra Co.|Ltd.,Sony Computer Entertainment,PlayStation,3D Platform|First-person shooter,10 October 1995,6.4,1995-10-10
3566,b3567,Jumping Flash! 2,Exact,Sony Computer Entertainment,PlayStation,3D Platformer,31 August 1996,7.4,1996-08-31
3567,b3568,Jungle Strike,Electronic Arts,Electronic Arts,Sega Mega Drive/Genesis|Super Nintendo,Shoot 'em Up,1993,7.2,1993-01-01
3568,b3569,Juniper's Knot,Dischan,Dischan,iOS|Mac|PC,Visual Novel,,7.5,
3569,b3570,Jurassic Park (MD/GEN),BlueSky Software,Sega,Sega Game Gear|Sega Mega Drive/Genesis,Action|Adventure,26 August 1993,7.6,1993-08-26
3570,b3571,Jurassic Park (NES/GB),Ocean,Ocean,Game Boy|NES,Action|Adventure,June 1993,5.7,1993-06-01
3571,b3572,Jurassic Park: Operation Genesis,Blue Tongue Entertainment,Universal Interactive|Konami,PC|PlayStation 2|Xbox,Simulation,10 March 2003,7.6,2003-03-10
3572,b3573,Jurassic Park: Rampage Edition,BlueSky Software,Sega,Sega Mega Drive/Genesis,,1994,7.5,1994-01-01
3573,b3574,Jurassic Park (SNES),Ocean Software,Ocean Software,Super Nintendo,Action|Adventure,November 1993,6.2,1993-11-01
3574,b3575,Jurassic Park: The Game,Telltale Games,Telltale Games,Mac|PC|PlayStation 3|Xbox 360,Adventure,15 November 2011,6.3,2011-11-15
3575,b3576,Jurassic: The Hunted,Cauldron HQ,Activision,PlayStation 3|Xbox 360,First-Person|Shooter,03 November 2009,6.2,2009-11-03
3576,b3577,Just Cause,Avalanche Studios,Eidos Interactive,PC|PlayStation 2|PlayStation 3|Xbox|Xbox 360,Third-Person|Action|Shooter,27 September 2006,6.0,2006-09-27
3577,b3578,Just Cause 2,Avalanche Studios,Eidos|Square Enix,PC|PlayStation 3|Xbox 360|Xbox One,Third-Person|Action|Open World|Shooter,23 March 2010,7.7,2010-03-23
3578,b3579,Just Cause 3,Avalanche Studios,Square Enix,PC|PlayStation 4|Xbox One,Action|Adventure,30 November 2015,7.2,2015-11-30
3579,b3580,Just Cause 3: Bavarium Sea Heist DLC,Avalanche Studios,Square Enix,PC|PlayStation 4|Xbox One,Third-Person|Shooter,18 August 2016,7.0,2016-08-18
3580,b3581,Just Cause 3: Mech Land Assault DLC,Avalanche Studios,Square Enix,PC|PlayStation 4|Xbox One,Third-Person|Open World|Shooter,10 June 2016,6.7,2016-06-10
3581,b3582,Just Cause 3: Sky Fortress DLC,Avalanche Studios,Square Enix,PC|PlayStation 4|Xbox One,Action|Adventure,08 March 2016,6.8,2016-03-08
3582,b3583,Just Dance 2014,Ubisoft,Ubisoft,Wii|Wii U|Xbox 360,Music/Rhythm,08 October 2013,8.0,2013-10-08
3583,b3584,Just Dance 3,Ubisoft,Ubisoft,Wii|Xbox 360,Music/Rhythm,07 October 2011,7.7,2011-10-07
3584,b3585,Just Dance 4,Ubisoft,Ubisoft,Wii|Wii U,Music/Rhythm,09 October 2012,7.0,2012-10-09
3585,b3586,Just Hero,Anatoliy Loginovskikh,Sometimes You,PC,Platform,28 September 2016,5.5,2016-09-28
3586,b3587,Just Survive,Daybreak Game Company,Daybreak Game Company,PC,First-Person|Third-Person|Real-Time|Action|Adventure|Sandbox|Shooter|Survival Horror,15 January 2015,4.8,2015-01-15
3587,b3588,Justice League Heroes,Snowblind Studios,Warner Bros. Games|Eidos Interactive,PlayStation 2|Xbox,Action|Role-Playing,10 September 2006,7.2,2006-09-10
3588,b3589,Justice League Task Force,Sunsoft|Condor Inc.|Blizzard Entertainment,Acclaim Entertainment,Sega Mega Drive/Genesis|Super Nintendo,Fighting,1995,7.0,1995-01-01
3589,b3590,KAMI,State of Play Games,State of Play Games,Android|iOS|Nintendo 3DS|PC,Turn-Based|Puzzle,10 October 2013,6.3,2013-10-10
3590,b3591,KARAKARA,Calme,Sekai Project,PC,Visual Novel,27 June 2016,6.2,2016-06-27
3591,b3592,KOF: Maximum Impact 2,SNK Playmore,SNK Playmore|Ignition Entertainment,PlayStation 2,Fighting,19 September 2006,6.5,2006-09-19
3592,b3593,KTBG: Kill The Bad Guy,Exkee,Exkee,PC,Puzzle,28 May 2014,6.0,2014-05-28
3593,b3594,Kaeru no Tame ni Kane wa Naru,Nintendo R&amp;D1|Intelligent Systems,Nintendo,Game Boy,Action,,8.4,
3594,b3595,Kairo,Locked Door Puzzle,,Linux|Mac|PC,Adventure|Puzzle,21 October 2012,6.7,2012-10-21
3595,b3596,Kalimba,Press Play,Microsoft Game Studios,PC|Xbox One,Platform,17 December 2014,8.0,2014-12-17
3596,b3597,Kameo: Elements of Power,Rare,Microsoft Game Studios,Xbox 360|Xbox One,Action|Adventure,07 November 2005,7.0,2005-11-07
3597,b3598,Kamidori Alchemy Meister,Eushully,Eushully,PC,Text|Turn-Based|Adventure|Role-Playing|Visual Novel,27 February 2012,8.6,2012-02-27
3598,b3599,Kamiko,Skipmore,Flyhigh Works,Nintendo Switch,Action|Arcade,27 April 2017,7.0,2017-04-27
3599,b3600,Kamui,Siter Skain,Siter Skain,PC,,December 1999,8.5,1999-12-01
3600,b3601,Kane & Lynch 2: Dog Days,IO Interactive|Nixxes Software (PC),Eidos Interactive,PC|PlayStation 3|Xbox 360|Xbox One,Third-Person|Shooter,17 August 2010,5.9,2010-08-17
3601,b3602,Kane & Lynch: Dead Men,IO Interactive,Eidos Interactive,PC|PlayStation 3|Xbox 360,Third-Person|Shooter,14 November 2007,6.3,2007-11-14
3602,b3603,Kaptain Brawe: A Brawe New World,Cateia Games,Layernet,PC,Point-and-Click|Adventure,20 January 2011,6.1,2011-01-20
3603,b3604,Karateka (2012),Liquid Entertainment,D3 Publisher,PC|Xbox 360,Action|Adventure|Fighting,07 November 2012,6.1,2012-11-07
3604,b3605,Katamari Damacy,Namco|NOW Production,Namco,PlayStation 2|PlayStation 3,Third-Person|Action|Puzzle,22 September 2004,8.4,2004-09-22
3605,b3606,Katamari Forever,Namco Bandai,Namco Bandai,PlayStation 3,Third person action puzzle,22 September 2009,7.9,2009-09-22
3606,b3607,Katawa Shoujo,Four Leaf Studios,Independent,Linux|Mac|PC,Visual Novel,04 January 2012,8.3,2012-01-04
3607,b3608,Kathy Rain,Clifftop Games,Raw Fury,Android|PC,Point-and-Click|Adventure,05 May 2016,7.4,2016-05-05
3608,b3609,Keep Talking and Nobody Explodes,Steel Crate Games,Steel Crate Games,Mac|PC,Puzzle,08 August 2015,8.4,2015-08-08
3609,b3610,Kelvin and the Infamous Machine,Blyts,Blyts,Mac|PC,Point-and-Click|Adventure,08 March 2016,7.2,2016-03-08
3610,b3611,Kenka Bancho: Badass Rumble,Spike,JP: Spike|NA: Atlus,PlayStation Vita|PSP,Beat 'em up,10 November 2009,6.5,2009-11-10
3611,b3612,Kentucky Route Zero,Cardboard Computer,Cardboard Computer,Mac|PC,Point-and-Click|Adventure,07 January 2013,7.3,2013-01-07
3612,b3613,Kentucky Route Zero - Act I,Cardboard Computer,Cardboard Computer,Mac|PC,Adventure,07 January 2013,7.7,2013-01-07
3613,b3614,Kentucky Route Zero - Act II,Cardboard Computer,Cardboard Computer,PC,Adventure,31 May 2013,7.5,2013-05-31
3614,b3615,Kentucky Route Zero - Act III,Cardboard Computer,Cardboard Computer,PC,Adventure,06 May 2014,7.1,2014-05-06
3615,b3616,Kentucky Route Zero - Act IV,Cardboard Computer,Cardboard Computer,PC,Adventure,19 July 2016,6.4,2016-07-19
3616,b3617,Kerbal Space Program,Squad,Squad,PC,Simulation,27 April 2015,8.6,2015-04-27
3617,b3618,Kero Blaster,Studio Pixel,,iOS|PC,Action|Platform,13 May 2014,7.0,2014-05-13
3618,b3619,Kessen,Koei,Koei|Electronic Arts,PlayStation 2,Real-time tactics,26 October 2000,5.9,2000-10-26
3619,b3620,Keyboard Sports,Triband,,PC,,,7.3,
3620,b3621,Khimera: Destroy All Monster Girls,Suits &amp; Sandals,Suits &amp; Sandals,PC,,15 April 2016,8.5,2016-04-15
3621,b3622,Kholat,IMGN.PRO,IMGN.PRO,PC|PlayStation 4,First-Person|Adventure,09 June 2015,6.1,2015-06-09
3622,b3623,KickBeat,Zen Studios,Zen Studios,PC|PlayStation 3|PlayStation Vita,Music/Rhythm,03 September 2013,6.4,2013-09-03
3623,b3624,Kick & Fennick,Abstraction Games|Jaywalkers Interactive,,PlayStation Vita,Third-Person|Scrolling|Platform,03 February 2015,5.5,2015-02-03
3624,b3625,Kid Chameleon,Sega Technical Institute,Sega,Sega Mega Drive/Genesis,Platform,28 May 1992,6.7,1992-05-28
3625,b3626,Kid Dracula,Konami,Konami,Emulated|Game Boy,Platform,March 1993,7.4,1993-03-01
3626,b3627,Kid Icarus,Nintendo R&amp;D1,Nintendo,NES|Nintendo 3DS|Wii|Wii U,Action|Platforming,July 1987,6.9,1987-07-01
3627,b3628,Kid Icarus: Of Myths and Monsters,Nintendo|Tose,Nintendo,Game Boy|Nintendo 3DS,Action|Platform,05 November 1991,7.6,1991-11-05
3628,b3629,Kid Icarus: Uprising,Project Sora,Nintendo,Nintendo 2DS|Nintendo 3DS,Third-Person Shooter,23 March 2012,8.4,2012-03-23
3629,b3630,Kill Switch (Console/PC),Namco,Namco,PC|PlayStation 2|Xbox,Third-person shooter,28 October 2003,6.0,2003-10-28
3630,b3631,Killer7,Grasshopper Manufacture,Capcom,Nintendo GameCube|PlayStation 2,Action-adventure|rail shooter|first-person shooter,07 July 2005,8.1,2005-07-07
3631,b3632,Killer Instinct (1994),Rare,Midway/Rareware (Arcade)|Nintendo (SNES|Game Boy),Arcade|Game Boy|Super Nintendo|Xbox One,Fighting,28 October 1994,7.4,1994-10-28
3632,b3633,Killer Instinct (2013),Rare|Double Helix Games,Microsoft Studios,PC|Xbox One,Fighting,22 November 2013,7.5,2013-11-22
3633,b3634,Killer Instinct Gold,Rare,Nintendo,Nintendo 64|Xbox One,Fighting,25 November 1996,6.8,1996-11-25
3634,b3635,Killer Is Dead,Grasshopper Manufacture,Xseed Games|Deep Silver|Kadokawa Games|Sony Computer Entertainment Asia,PC|PlayStation 3|Xbox 360,Action|Hack and Slash,27 August 2013,6.9,2013-08-27
3635,b3636,Killing Floor,Tripwire Interactive,Tripwire Interactive,PC,First-Person|Shooter,14 May 2009,7.5,2009-05-14
3636,b3637,Killing Floor 2,Tripwire Interactive,Tripwire Interactive,PC|PlayStation 4,First-Person|Shooter,21 April 2015,7.0,2015-04-21
3637,b3638,Killing Floor: Toy Master,David Hensley|Alex Quick,Tripwire Interactive,PC,First-Person|Shooter|Survival Horror,16 October 2014,6.0,2014-10-16
3638,b3639,Killzone,Guerrilla Games,JP: Sega|NA/EU: Sony Computer Entertainment,PlayStation 2|PlayStation 3,First-Person|Shooter,02 November 2004,6.7,2004-11-02
3639,b3640,Killzone 2,Guerrilla Games,Sony Computer Entertainment,PlayStation 3,First-Person|Shooter,27 February 2009,7.6,2009-02-27
3640,b3641,Killzone 3,Guerrilla Games,Sony Computer Entertainment,PlayStation 3,First-Person|Shooter,22 February 2011,7.7,2011-02-22
3641,b3642,Killzone: Liberation,Guerrilla Games,Sony Computer Entertainment,PlayStation Vita|PSP,Top-Down|Shooter,31 October 2006,6.8,2006-10-31
3642,b3643,Killzone: Mercenary,Guerrilla Cambridge,Sony Computer Entertainment,PlayStation Vita,First-Person|Shooter,10 September 2013,7.7,2013-09-10
3643,b3644,Killzone: Shadow Fall,Guerrilla Games,Sony Computer Entertainment,PlayStation 4,First-Person|Shooter,15 November 2013,6.9,2013-11-15
3644,b3645,Killzone Trilogy,Guerrilla Games,Sony Computer Entertainment,PlayStation 3,First-Person|Compilation|Shooter,23 October 2012,8.3,2012-10-23
3645,b3646,Kindergarten,Connor Boyle|Sean Young,SmashGames,PC,Adventure,15 June 2017,7.4,2017-06-15
3646,b3647,Kindred Spirits on the Roof,Liar-soft,MangaGamer,PC,Visual Novel,12 February 2016,8.0,2016-02-12
3647,b3648,Kinect Adventures,Good Science Studio,Microsoft Game Studios,Xbox 360,Adventure|Sports game,04 November 2010,6.0,2010-11-04
3648,b3649,Kinect Sports,Rare,Microsoft Game Studios,Xbox 360,Sports,04 November 2010,7.1,2010-11-04
3649,b3650,Kinect Star Wars,Terminal Reality,LucasArts,Xbox 360,Action,03 April 2012,5.3,2012-04-03
3650,b3651,King Arthur: The Role-playing Wargame,Neocore Games,Paradox Interactive,PC,Role-Playing|Strategy,24 November 2009,7.3,2009-11-24
3651,b3652,King Arthur's Gold,Transhuman Design,Transhuman Design,PC,Real-Time|Strategy,,7.2,
3652,b3653,King of Demons,Nihon Soft System,,Super Nintendo,Action|Platform,,6.8,
3653,b3654,King of the Monsters,SNK Playmore,TAKARA,Neo Geo|Sega Mega Drive/Genesis|Super Nintendo,Action|Fighting|Wrestling,,5.0,
3654,b3655,Kingdom: Classic,Noio|Licorice,Raw Fury,PC,Strategy,21 October 2015,7.5,2015-10-21
3655,b3656,Kingdom Come: Deliverance,Warhorse Studios,Warhorse Studios|Deep Silver,PC|PlayStation 4|Xbox One,First-Person|Third-Person|Adventure|Open World|Role-Playing,13 February 2018,8.4,2018-02-13
3656,b3657,Kingdom Hearts,Square,Square Electronic Arts|Disney Interactive,Emulated|PC|PlayStation|PlayStation 2|PlayStation 3|PlayStation 4,Action|Role-Playing,17 September 2002,8.5,2002-09-17
3657,b3658,Kingdom Hearts 0.2: Birth by Sleep - A Fragmentary Passage,Square Enix 1st Production Department,Square Enix,PlayStation 4,Action|Role-Playing,24 January 2017,7.6,2017-01-24
3658,b3659,Kingdom Hearts 358/2 Days,Square Enix|h.a.n.d.,Square Enix|Disney Interactive Studios|EU: Eidos Interactive|AUS: Ubisoft,Nintendo 2DS|Nintendo 3DS|Nintendo DS|PlayStation 2|PlayStation 3,Action|Role-Playing,29 September 2009,7.3,2009-09-29
3659,b3660,Kingdom Hearts 358/2 Days HD 1.5 Remix,Square Enix 1st Production Department,Square Enix,PlayStation 3|PlayStation 4,,10 September 2013,7.1,2013-09-10
3660,b3661,Kingdom Hearts 3D: Dream Drop Distance,Square Enix 1st Production Department,Square Enix,Nintendo 3DS|PlayStation 4,Action|Role-Playing,31 July 2012,8.2,2012-07-31
3661,b3662,Kingdom Hearts Birth by Sleep,Square Enix Product Development Division-5,Square Enix,Emulated|PlayStation 3|PSP,Action|Role-Playing,07 September 2010,8.7,2010-09-07
3662,b3663,Kingdom Hearts Birth by Sleep Final Mix,Square Enix,Square Enix,PlayStation 3|PlayStation 4|PSP,Action|Role-Playing,,8.6,
3663,b3664,Kingdom Hearts: Chain of Memories,Square Enix Product Development Division 1|Jupiter,NA/JP: Square Enix|PAL: Nintendo,Emulated|Game Boy Advance|Nintendo DS|PlayStation 2,Action|Role-playing,07 December 2004,7.2,2004-12-07
3664,b3665,Kingdom Hearts: Dream Drop Distance HD,Square Enix 1st Production Department,Square Enix,PlayStation 4,Action|Role-Playing,24 January 2017,7.8,2017-01-24
3665,b3666,Kingdom Hearts Final Mix,Square Enix,Square Enix,PlayStation 2|PlayStation 3|PlayStation 4,Action|Role-Playing,,8.4,
3666,b3667,Kingdom Hearts HD 1.5 Remix,Square Enix 1st Production Department,Square Enix,PlayStation 3|PlayStation 4,Action|Role-Playing,10 September 2013,8.5,2013-09-10
3667,b3668,Kingdom Hearts HD 1.5 and 2.5 Remix,,,PlayStation 4,Action|Role-Playing,28 March 2017,8.4,2017-03-28
3668,b3669,Kingdom Hearts HD 2.5 Remix,Square Enix,Square Enix,PlayStation 3|PlayStation 4,Third-Person|Action|Adventure|Hack and Slash|Role-Playing,02 December 2014,8.7,2014-12-02
3669,b3670,Kingdom Hearts HD 2.8 - Final Chapter Prologue,Square Enix,Square Enix,PlayStation 4,Real-Time|Action|Platform|Role-Playing,12 January 2017,7.2,2017-01-12
3670,b3671,Kingdom Hearts II,Square Enix Product Development Division-1,Square Enix,Emulated|PC|PlayStation|PlayStation 2|PlayStation 3|PlayStation 4,Action|Role-Playing,28 March 2006,8.9,2006-03-28
3671,b3672,Kingdom Hearts II Final Mix,Square Enix,Square Enix,PlayStation 2|PlayStation 3|PlayStation 4,Action|Role-Playing,,9.1,
3672,b3673,Kingdom Hearts Re:Chain of Memories,Square Enix,Square Enix,Game Boy Advance|PC|PlayStation 2|PlayStation 3|PlayStation 4,Action|role-playing,02 December 2008,7.2,2008-12-02
3673,b3674,Kingdom Hearts Re:coded,h.a.n.d.,Square Enix,Nintendo 2DS|Nintendo 3DS|Nintendo DS|PlayStation 3,Puzzle,11 January 2011,6.4,2011-01-11
3674,b3675,Kingdom Hearts Re:coded - HD 2.5 Remix,Square Enix,Square Enix,PlayStation 3|PlayStation 4,Third-Person|Action|Adventure|Role-Playing,02 December 2014,6.4,2014-12-02
3675,b3676,Kingdom: New Lands,Noio,Raw Fury,Nintendo Switch|PC,Simulation|Strategy,09 August 2016,7.4,2016-08-09
3676,b3677,Kingdom Rush,Armor Games,Armor Games,Android|Browser|iOS|Mobile|PC,Tower Defense,06 January 2014,7.8,2014-01-06
3677,b3678,Kingdom Rush Frontiers,Ironhide Game Studio,Ironhide Game Studio,Android|iOS|PC,Tower Defense,06 June 2013,8.6,2013-06-06
3678,b3679,Kingdom Under Fire: Circle of Doom,Blueside,Microsoft Game Studios,Xbox 360,Action RPG,08 January 2008,6.7,2008-01-08
3679,b3680,Kingdoms and Castles,Lion Shield,Lion Shield,PC,Simulation|Strategy,20 July 2017,6.5,2017-07-20
3680,b3681,Kingdoms of Amalur: Reckoning,38 Studios|Big Huge Games,38 Studios|Electronic Arts,PC|PlayStation 3|Xbox 360,Action|Role-Playing,07 February 2012,7.9,2012-02-07
3681,b3682,Kingdoms of Amalur: Reckoning - Legend of Dead Kel DLC,38 Studios|Big Huge Games,38 Studios|Electronic Arts,PC|PlayStation 3|Xbox 360,Action|Role-Playing,20 March 2012,7.5,2012-03-20
3682,b3683,Kingdoms of Amalur: Reckoning - Teeth of Naros DLC,38 Studios|Big Huge Games,38 Studios|Electronic Arts,PC|Xbox 360,Action|Role-Playing,17 April 2012,7.3,2012-04-17
3683,b3684,Kingpin: Life of Crime,Xatrix Entertainment,Interplay Entertainment,PC,First-Person|Shooter,30 June 1999,6.7,1999-06-30
3684,b3685,King's Bounty: Armored Princess,Katauri Interactive,1C Company,PC,Tactical role-playing,20 November 2009,8.5,2009-11-20
3685,b3686,King's Bounty: Crossworlds,Katauri Interactive,1C Company,PC,Tactical role-playing,17 September 2010,7.7,2010-09-17
3686,b3687,King's Bounty: Dark Side,1C-SoftClub,1C Company,PC,Turn-Based|Strategy,19 August 2014,7.6,2014-08-19
3687,b3688,King's Bounty: The Legend,Katauri Interactive,1C Company|Atari|Nobilis Games,PC,Role-Playing|Tactical,23 September 2008,8.0,2008-09-23
3688,b3689,King's Bounty: Warriors of the North,1C-SoftClub,1C Company,PC,Adventure|Role-Playing,25 October 2012,7.7,2012-10-25
3689,b3690,King's Field,From Software,JP: From Software|NA: ASCIIWare|EU: SCEE,PlayStation,First-Person|Role-Playing,15 February 1996,7.3,1996-02-15
3690,b3691,King's Field (JPN),From Software,From Software,PlayStation,First-Person|Real-Time|Role-Playing,,7.4,
3691,b3692,King's Field: The Ancient City,From Software,JP: From Software|NA: ASCIIWare|PAL: Metro 3D,PlayStation 2,First-Person|Role-Playing,25 March 2002,8.6,2002-03-25
3692,b3693,King's Quest (2015),The Odd Gentlemen,Sierra,PC|PlayStation 3|PlayStation 4|Xbox One,Adventure|Puzzle,28 July 2015,7.2,2015-07-28
3693,b3694,King's Quest: Chapter 1 - A Knight to Remember,The Odd Gentlemen,Sierra,PC|PlayStation 4|Xbox 360|Xbox One,Adventure|Puzzle,28 July 2015,7.9,2015-07-28
3694,b3695,King's Quest: Chapter 2 - Rubble Without a Cause,The Odd Gentlemen,Sierra,PC|PlayStation 4,Adventure|Puzzle,15 December 2015,7.2,2015-12-15
3695,b3696,King's Quest: Chapter 3 - Once Upon a Climb,The Odd Gentlemen,Sierra,PC|PlayStation 4,Adventure,26 April 2016,8.0,2016-04-26
3696,b3697,King's Quest: Chapter 4 - Snow Place Like Home,The Odd Gentlemen,Sierra,PC|PlayStation 4,Adventure,27 September 2016,7.4,2016-09-27
3697,b3698,King's Quest: Chapter 5 - The Good Knight,The Odd Gentlemen,Sierra Entertainment,PC|PlayStation 4,Point-and-Click|Adventure|Puzzle,25 October 2016,8.2,2016-10-25
3698,b3699,King's Quest Collection,,Activision,PC,Adventure|Compilation,September 2006,7.0,2006-09-01
3699,b3700,King's Quest III: To Heir Is Human,Sierra On-Line,Sierra On-Line,PC,Adventure,01 October 1986,7.1,1986-10-01
3700,b3701,King's Quest II: Romancing the Stones,AGD Interactive,,PC,Adventure,,8.2,
3701,b3702,King's Quest II: Romancing the Throne,Sierra On-Line,Sierra On-Line,PC,Adventure,06 January 1985,5.8,1985-01-06
3702,b3703,King's Quest IV: The Perils of Rosella,Sierra Entertainment,Sierra Entertainment,PC,Adventure,16 August 1988,7.1,1988-08-16
3703,b3704,King's Quest I: Quest for the Crown VGA,Tierra,,PC,Role-Playing,,7.1,
3704,b3705,King's Quest: Mask of Eternity,Sierra Studios,Sierra Studios,PC,Action|Adventure,December 1998,7.3,1998-12-01
3705,b3706,King's Quest: Quest for the Crown,Sierra On-Line,Sierra On-Line,PC,Adventure,10 May 1984,6.0,1984-05-10
3706,b3707,King's Quest VII: The Princeless Bride,Sierra,Sierra,PC,Adventure,23 November 1994,7.2,1994-11-23
3707,b3708,King's Quest VI: Heir Today Gone Tomorrow,Sierra Entertainment,Sierra Entertainment,PC,Adventure,30 September 1992,8.2,1992-09-30
3708,b3709,King's Quest V: Absence Makes the Heart Go Yonder!,Sierra,Sierra,PC,Adventure,09 November 1990,7.1,1990-11-09
3709,b3710,Kirby 64: The Crystal Shards,HAL Laboratory,Nintendo,Nintendo 64|Wii|Wii U,Third-Person|Adventure,26 June 2000,7.5,2000-06-26
3710,b3711,Kirby Air Ride,HAL Laboratory|Grand Brilliance Games,Nintendo,Nintendo GameCube,Racing,13 October 2003,7.6,2003-10-13
3711,b3712,Kirby: Canvas Curse,HAL Laboratory,Nintendo,Nintendo DS|Wii U,Platform,13 June 2005,7.1,2005-06-13
3712,b3713,Kirby Mass Attack,HAL Laboratory,Nintendo,Nintendo 3DS|Nintendo DS,Side-scrolling|Real-time strategy,19 September 2011,7.6,2011-09-19
3713,b3714,Kirby: Nightmare in Dream Land,HAL Laboratory,Nintendo,Emulated|Game Boy Advance|Wii U,Platform,02 December 2002,7.9,2002-12-02
3714,b3715,Kirby: Planet Robobot,HAL Laboratory,Nintendo,Nintendo 2DS|Nintendo 3DS,Third-Person|Scrolling|Action|Adventure|Platform,10 June 2016,8.3,2016-06-10
3715,b3716,Kirby: Squeak Squad,Flagship|Natsume,Nintendo|HAL Laboratory,Nintendo DS|Wii U,Platform,04 December 2006,7.3,2006-12-04
3716,b3717,Kirby Super Star,HAL Laboratory,Nintendo,Super Nintendo|Wii|Wii U,Third-Person|Platform,20 September 1996,8.4,1996-09-20
3717,b3718,Kirby Super Star Ultra,HAL Laboratory,Nintendo,Nintendo 3DS|Nintendo DS,Platform|Action,22 September 2008,8.4,2008-09-22
3718,b3719,Kirby: Triple Deluxe,HAL Laboratory,Nintendo,Nintendo 2DS|Nintendo 3DS,Action|Platform,02 May 2014,7.9,2014-05-02
3719,b3720,Kirby & the Amazing Mirror,Flagship|Dimps|HAL Laboratory,Nintendo,Game Boy Advance|Nintendo 3DS|Wii U,Platforming,02 July 2004,7.8,2004-07-02
3720,b3721,Kirby and the Rainbow Curse,HAL Laboratory,Nintendo,Wii U,Platform,20 February 2015,7.2,2015-02-20
3721,b3722,Kirby's Adventure,HAL Laboratory,Nintendo,Emulated|NES|Nintendo 3DS|Wii|Wii U,,01 May 1993,7.9,1993-05-01
3722,b3723,Kirby's Avalanche,HAL Laboratory|Compile,Nintendo,Super Nintendo,Puzzle,25 April 1995,7.8,1995-04-25
3723,b3724,Kirby's Block Ball,HAL Laboratory,Nintendo,Game Boy|Game Boy Color|Nintendo 3DS,Block-Breaking,May 1996,7.0,1996-05-01
3724,b3725,Kirby's Blowout Blast,Nintendo,Nintendo,Nintendo 3DS,,06 July 2017,6.7,2017-07-06
3725,b3726,Kirby's Dream Collection,HAL Laboratory|Nintendo,Nintendo,Wii,Compilation|Platform,16 September 2012,8.0,2012-09-16
3726,b3727,Kirby's Dream Course,HAL Laboratory,Nintendo,Nintendo 3DS|Super Nintendo|Wii U,Arcade Golf,01 February 1995,6.9,1995-02-01
3727,b3728,Kirby's Dream Land,HAL Laboratory,Nintendo,Emulated|Game Boy|Game Boy Advance|Game Boy Color|Nintendo 3DS|Wii,,01 August 1992,7.0,1992-08-01
3728,b3729,Kirby's Dream Land 2,HAL Laboratory,Nintendo,Emulated|Game Boy|Game Boy Advance|Game Boy Color|Nintendo 3DS|Wii,Side|Scrolling|Platform,01 May 1995,7.5,1995-05-01
3729,b3730,Kirby's Dream Land 3,HAL Laboratory,Nintendo,Super Nintendo|Wii|Wii U,Platforming,27 November 1997,7.0,1997-11-27
3730,b3731,Kirby's Epic Yarn,Good-Feel|HAL Laboratory,Nintendo,PC|Wii|Wii U,Platform,17 October 2010,7.9,2010-10-17
3731,b3732,Kirby's Pinball Land,HAL Laboratory,Nintendo,Game Boy|Nintendo 3DS,Pinball,04 March 1994,6.3,1994-03-04
3732,b3733,Kirby's Return to Dream Land,HAL Laboratory,Nintendo,Wii|Wii U,Platform,24 October 2011,8.0,2011-10-24
3733,b3734,Kirby's Star Stacker,HAL Laboratory,Nintendo,Game Boy|Nintendo 3DS,Puzzle,07 July 1997,6.7,1997-07-07
3734,b3735,Kitty Powers' Matchmaker,Magic Notion,Mastertronic,PC,Simulation,22 April 2015,8.5,2015-04-22
3735,b3736,Klonoa,Paon,Namco Bandai Games,PlayStation|Wii,Platform,05 May 2009,7.8,2009-05-05
3736,b3737,Klonoa 2: Lunatea's Veil,Klonoa Works,Namco,PlayStation 2,Platform,25 July 2001,8.2,2001-07-25
3737,b3738,Klonoa: Door to Phantomile,Namco (PlayStation)|Paon (Wii),Namco,PlayStation|PlayStation 3|PlayStation Vita|Wii,Platform,10 March 1998,8.0,1998-03-10
3738,b3739,Klonoa: Empire of Dreams,Namco|NOW Production,Namco,Game Boy Advance|Wii U,Platform,11 September 2001,7.4,2001-09-11
3739,b3740,Knack,SCE Japan Studio,Sony Computer Entertainment,PlayStation 4,Action|Adventure|Platform,15 November 2013,6.5,2013-11-15
3740,b3741,Knack II,SIE Japan Studio,Sony Interactive Entertainment,PlayStation 4,Action|Adventure|Platform,05 September 2017,7.5,2017-09-05
3741,b3742,Knee Deep,Prologue Games,Prologue Games,PC|PlayStation 4,Adventure,06 July 2015,6.8,2015-07-06
